Fecha,I1,I2,I3,Ano,Month
30/08/2015,16.174,17.996,13.904,2015,Agosto
31/08/2015,15.608,17.612,13.57,2015,Agosto
03/08/2016,4.132,3.238,4.614,2016,Agosto
04/08/2016,16.268,16.402,17.534,2016,Agosto
05/08/2016,13.904,14.114,14.958,2016,Agosto
06/08/2016,6.708,6.396,7.3,2016,Agosto
07/08/2016,16.674,17.12,18.006,2016,Agosto
08/08/2016,5.276,5.368,5.636,2016,Agosto
09/08/2016,15.49,15.986,16.794,2016,Agosto
10/08/2016,10.3,10.748,11.332,2016,Agosto
11/08/2016,15.65,15.956,16.932,2016,Agosto
12/08/2016,14.036,14.34,15.198,2016,Agosto
13/08/2016,14.158,14.542,15.324,2016,Agosto
14/08/2016,13.352,13.764,14.508,2016,Agosto
15/08/2016,14.582,15.102,15.968,2016,Agosto
16/08/2016,7.59,7.974,8.6,2016,Agosto
17/08/2016,10.878,11.484,12.158,2016,Agosto
18/08/2016,16.15,16.518,17.61,2016,Agosto
19/08/2016,17.062,17.45,18.422,2016,Agosto
20/08/2016,14.484,14.932,15.71,2016,Agosto
21/08/2016,15.19,15.606,16.388,2016,Agosto
22/08/2016,13.79,14.262,15.07,2016,Agosto
23/08/2016,15.794,16.178,17.158,2016,Agosto
24/08/2016,9.44,9.92,10.376,2016,Agosto
25/08/2016,14.976,15.28,16.244,2016,Agosto
26/08/2016,13.96,14.302,15.07,2016,Agosto
27/08/2016,11.536,11.948,12.526,2016,Agosto
28/08/2016,11.51,11.878,12.476,2016,Agosto
29/08/2016,10.426,11.108,11.518,2016,Agosto
30/08/2016,13.658,13.99,14.852,2016,Agosto
31/08/2016,15.3,15.934,16.786,2016,Agosto
04/08/2017,NA,NA,NA,2017,Agosto
05/08/2017,NA,NA,NA,2017,Agosto
06/08/2017,NA,NA,NA,2017,Agosto
07/08/2017,NA,NA,NA,2017,Agosto
08/08/2017,NA,NA,NA,2017,Agosto
09/08/2017,NA,NA,NA,2017,Agosto
10/08/2017,NA,NA,NA,2017,Agosto
11/08/2017,NA,NA,NA,2017,Agosto
27/08/2018,3.349,4.526,5.217,2018,Agosto
28/08/2018,6.874,7.892,8.794,2018,Agosto
29/08/2018,6.223,7.354,8.211,2018,Agosto
30/08/2018,6.25,7.262,8.183,2018,Agosto
31/08/2018,6.307,7.248,8.141,2018,Agosto
01/08/2022,0.4536,0.5297,0.7435,2022,Agosto
02/08/2022,7.4849,6.9237,6.9479,2022,Agosto
03/08/2022,8.8563,8.3392,8.365,2022,Agosto
04/08/2022,7.8032,7.2871,7.2768,2022,Agosto
05/08/2022,8.2293,7.6973,7.644,2022,Agosto
06/08/2022,7.927,7.3894,7.4457,2022,Agosto
07/08/2022,7.6042,7.0719,7.1106,2022,Agosto
08/08/2022,8.8949,8.3528,8.4312,2022,Agosto
09/08/2022,8.3672,7.8694,7.8722,2022,Agosto
10/08/2022,7.1123,6.6266,6.633,2022,Agosto
11/08/2022,7.9797,7.4403,7.4144,2022,Agosto
12/08/2022,7.3747,6.8011,6.8083,2022,Agosto
13/08/2022,7.1039,6.5841,6.5864,2022,Agosto
14/08/2022,7.3011,6.7649,6.7514,2022,Agosto
15/08/2022,7.0538,6.5172,6.5124,2022,Agosto
16/08/2022,6.001,5.5029,5.5804,2022,Agosto
17/08/2022,6.7356,6.23,6.2782,2022,Agosto
18/08/2022,6.5274,5.9761,5.9313,2022,Agosto
19/08/2022,7.1879,6.672,6.6624,2022,Agosto
20/08/2022,8.5928,8.0601,8.1369,2022,Agosto
21/08/2022,7.1306,6.5684,6.6447,2022,Agosto
22/08/2022,5.6442,5.162,5.2458,2022,Agosto
23/08/2022,9.2589,8.7588,8.7413,2022,Agosto
24/08/2022,6.996,6.4382,6.5018,2022,Agosto
25/08/2022,8.2703,7.7356,7.7239,2022,Agosto
26/08/2022,8.269,7.7726,7.7743,2022,Agosto
27/08/2022,6.9931,6.472,6.4331,2022,Agosto
28/08/2022,7.5712,7.019,7.0804,2022,Agosto
29/08/2022,7.3784,6.8691,6.8839,2022,Agosto
30/08/2022,8.8969,8.4079,8.4655,2022,Agosto
31/08/2022,7.184,6.6884,6.7448,2022,Agosto
25/09/2013,6.967,7.778,5.869,2013,Septiembre
26/09/2013,1.302,2.722,1.285,2013,Septiembre
27/09/2013,9.414,9.994,8.39,2013,Septiembre
28/09/2013,9.024,9.605,7.978,2013,Septiembre
29/09/2013,7.299,7.942,6.205,2013,Septiembre
30/09/2013,7.89,8.54,6.892,2013,Septiembre
12/09/2014,8.38,8.02,8.28,2014,Septiembre
13/09/2014,4.12,3.73,4.12,2014,Septiembre
14/09/2014,5.51,5.07,5.48,2014,Septiembre
15/09/2014,9.68,9.11,9.56,2014,Septiembre
16/09/2014,8.43,7.97,8.32,2014,Septiembre
17/09/2014,10.44,9.97,10.31,2014,Septiembre
18/09/2014,10.36,9.47,10.24,2014,Septiembre
19/09/2014,9.52,8.96,9.37,2014,Septiembre
20/09/2014,8.6,8.18,8.42,2014,Septiembre
21/09/2014,7.21,6.75,7.06,2014,Septiembre
22/09/2014,7.74,7.34,7.68,2014,Septiembre
23/09/2014,9.61,9.11,9.43,2014,Septiembre
24/09/2014,8.76,8.32,8.62,2014,Septiembre
01/09/2015,5.67,0.002,2.74,2015,Septiembre
02/09/2015,12.084,4.586,11.318,2015,Septiembre
03/09/2015,8.604,4.958,7.496,2015,Septiembre
04/09/2015,16.938,4.738,16.302,2015,Septiembre
05/09/2015,15.192,3.866,14.052,2015,Septiembre
06/09/2015,18.976,3.086,18.208,2015,Septiembre
07/09/2015,19.706,2.784,18.808,2015,Septiembre
08/09/2015,16.654,0.002,15.692,2015,Septiembre
09/09/2015,15.82,3.176,14.492,2015,Septiembre
10/09/2015,19.298,2.496,17.928,2015,Septiembre
11/09/2015,18.506,0.002,17.628,2015,Septiembre
12/09/2015,12.634,0.002,11.228,2015,Septiembre
13/09/2015,7.174,3.704,4.896,2015,Septiembre
14/09/2015,9.878,4.158,7.944,2015,Septiembre
15/09/2015,14.498,4.346,13.41,2015,Septiembre
16/09/2015,8.9,4.454,7.066,2015,Septiembre
17/09/2015,15.298,4.396,14.11,2015,Septiembre
18/09/2015,17.114,4.454,15.948,2015,Septiembre
19/09/2015,17.996,2.962,17.182,2015,Septiembre
20/09/2015,17.786,0.002,17.066,2015,Septiembre
21/09/2015,13.412,0.002,11.878,2015,Septiembre
22/09/2015,17.186,0.002,15.91,2015,Septiembre
23/09/2015,17.93,12.918,16.366,2015,Septiembre
24/09/2015,16.612,11.658,15.058,2015,Septiembre
25/09/2015,17.546,13.018,16.248,2015,Septiembre
26/09/2015,5.176,2.66,0,2015,Septiembre
27/09/2015,17.678,13.554,16.844,2015,Septiembre
28/09/2015,5.058,2.728,0,2015,Septiembre
29/09/2015,5.414,2.614,2.104,2015,Septiembre
30/09/2015,4.996,2.556,0,2015,Septiembre
06/09/2016,7.62,4.192,8.492,2016,Septiembre
07/09/2016,18.452,15.15,18.62,2016,Septiembre
08/09/2016,19.132,15.286,19.72,2016,Septiembre
09/09/2016,17.684,14.19,18.22,2016,Septiembre
10/09/2016,18.55,14.696,18.36,2016,Septiembre
11/09/2016,16.126,12.362,16.572,2016,Septiembre
12/09/2016,6.366,4.546,7.656,2016,Septiembre
13/09/2016,15.846,11.998,16.252,2016,Septiembre
14/09/2016,17.642,14.042,18.12,2016,Septiembre
15/09/2016,18.024,14.206,17.92,2016,Septiembre
16/09/2016,13.304,9.756,13.56,2016,Septiembre
17/09/2016,16.94,13.084,17.2,2016,Septiembre
18/09/2016,19.3,15.694,18.88,2016,Septiembre
19/09/2016,19.67,15.918,20.08,2016,Septiembre
20/09/2016,19.606,16.374,19.78,2016,Septiembre
21/09/2016,16.44,13.716,17.48,2016,Septiembre
22/09/2016,17.068,13.824,18.32,2016,Septiembre
23/09/2016,15.796,11.948,17.24,2016,Septiembre
24/09/2016,15.086,11.544,15.568,2016,Septiembre
25/09/2016,10.602,6.902,11.428,2016,Septiembre
26/09/2016,14.724,11.198,15.482,2016,Septiembre
27/09/2016,5.924,3.398,7.21,2016,Septiembre
28/09/2016,4.834,3.472,6.732,2016,Septiembre
29/09/2016,17.206,13.794,17.22,2016,Septiembre
30/09/2016,15.72,12.166,16.628,2016,Septiembre
21/09/2018,7.344,8.188,7.92,2018,Septiembre
22/09/2018,7.553,8.361,8.032,2018,Septiembre
23/09/2018,8.065,8.927,8.644,2018,Septiembre
24/09/2018,6.105,6.958,6.841,2018,Septiembre
25/09/2018,6.335,7.038,6.868,2018,Septiembre
26/09/2018,6.982,7.848,7.628,2018,Septiembre
27/09/2018,7.112,7.938,7.738,2018,Septiembre
28/09/2018,NA,NA,NA,2018,Septiembre
01/09/2022,8.321,7.8136,7.8777,2022,Septiembre
02/09/2022,9.1808,8.6577,8.6906,2022,Septiembre
03/09/2022,8.7898,8.2372,8.3412,2022,Septiembre
04/09/2022,8.7055,8.1407,8.2267,2022,Septiembre
05/09/2022,9.0707,8.538,8.6513,2022,Septiembre
06/09/2022,5.9317,5.4091,5.4348,2022,Septiembre
07/09/2022,9.0339,8.5191,8.3845,2022,Septiembre
08/09/2022,4.7936,4.2853,4.426,2022,Septiembre
09/09/2022,7.7561,7.2429,7.2847,2022,Septiembre
10/09/2022,8.6279,8.0928,8.1926,2022,Septiembre
11/09/2022,7.2887,6.7379,6.8737,2022,Septiembre
12/09/2022,5.0065,4.6161,4.6742,2022,Septiembre
23/09/2022,5.1112,4.5424,4.6385,2022,Septiembre
24/09/2022,7.1171,6.5717,6.708,2022,Septiembre
25/09/2022,8.166,7.6084,7.7237,2022,Septiembre
26/09/2022,8.1678,7.6274,7.723,2022,Septiembre
27/09/2022,4.2431,3.7441,3.9106,2022,Septiembre
28/09/2022,8.7608,8.1582,8.2516,2022,Septiembre
29/09/2022,8.3982,7.8163,7.9776,2022,Septiembre
30/09/2022,7.9024,7.3325,7.446,2022,Septiembre
17/10/2014,5.24,5.47,5.48,2014,Octubre
18/10/2014,2.31,2.71,2.67,2014,Octubre
19/10/2014,3.9,4.19,4.16,2014,Octubre
20/10/2014,9.01,9.3,9.15,2014,Octubre
21/10/2014,9.54,9.89,9.71,2014,Octubre
22/10/2014,9.22,9.52,9.4,2014,Octubre
23/10/2014,8.22,8.5,8.45,2014,Octubre
24/10/2014,9.27,9.71,9.54,2014,Octubre
25/10/2014,8.46,8.82,8.68,2014,Octubre
26/10/2014,8.77,9.14,9,2014,Octubre
27/10/2014,8.37,8.82,8.71,2014,Octubre
28/10/2014,8.44,10.01,8.87,2014,Octubre
29/10/2014,8.88,10.59,9.41,2014,Octubre
30/10/2014,8.05,8.41,8.41,2014,Octubre
31/10/2014,8.08,8.38,8.28,2014,Octubre
02/10/2015,7.842,8.933,8.845,2015,Octubre
03/10/2015,7.93,8.95,8.901,2015,Octubre
04/10/2015,7.101,8.224,8.106,2015,Octubre
05/10/2015,6.88,8.03,7.939,2015,Octubre
06/10/2015,7.037,8.165,8.034,2015,Octubre
07/10/2015,7.015,8.145,8.075,2015,Octubre
08/10/2015,7.606,8.815,8.715,2015,Octubre
09/10/2015,5.829,6.968,6.73,2015,Octubre
10/10/2015,7.617,8.693,8.625,2015,Octubre
11/10/2015,6.366,7.548,7.371,2015,Octubre
12/10/2015,7.627,8.773,8.712,2015,Octubre
13/10/2015,6.566,7.696,7.554,2015,Octubre
14/10/2015,5.866,7.162,6.855,2015,Octubre
15/10/2015,6.743,7.905,7.733,2015,Octubre
16/10/2015,6.938,8.093,7.975,2015,Octubre
17/10/2015,0.872,1.066,0,2015,Octubre
18/10/2015,0.512,1.069,0,2015,Octubre
19/10/2015,1.877,2.882,2.447,2015,Octubre
20/10/2015,7.541,8.689,8.599,2015,Octubre
21/10/2015,4.139,5.333,5.046,2015,Octubre
22/10/2015,7.224,8.411,8.224,2015,Octubre
23/10/2015,8.503,9.568,9.557,2015,Octubre
24/10/2015,7.855,8.881,8.848,2015,Octubre
25/10/2015,6.608,7.77,7.595,2015,Octubre
26/10/2015,0.712,1.491,0.494,2015,Octubre
27/10/2015,7.056,8.286,8.088,2015,Octubre
28/10/2015,3.3,4.461,4.179,2015,Octubre
29/10/2015,7.679,8.731,8.695,2015,Octubre
30/10/2015,5.459,6.537,6.384,2015,Octubre
31/10/2015,8.078,9.099,9.021,2015,Octubre
10/10/2016,9.552,17.06,20.46,2016,Octubre
11/10/2016,5.992,12.486,15.372,2016,Octubre
12/10/2016,9.624,17.026,20.5,2016,Octubre
13/10/2016,11.992,18.806,22.34,2016,Octubre
14/10/2016,12.148,18.978,22.36,2016,Octubre
15/10/2016,9.66,16.472,19.792,2016,Octubre
16/10/2016,10.392,17.5,20.84,2016,Octubre
17/10/2016,6.014,14.254,17.24,2016,Octubre
18/10/2016,9.84,16.94,20.26,2016,Octubre
19/10/2016,10.658,17.644,21.04,2016,Octubre
20/10/2016,10.004,17.312,20.66,2016,Octubre
21/10/2016,5.226,3.386,4.538,2016,Octubre
22/10/2016,6.038,7.548,9.644,2016,Octubre
23/10/2016,10.972,17.998,21.36,2016,Octubre
24/10/2016,8.868,16.238,19.438,2016,Octubre
25/10/2016,6.406,13.49,16.024,2016,Octubre
26/10/2016,8.04,16.2,19.552,2016,Octubre
27/10/2016,5.448,5.284,5.95,2016,Octubre
28/10/2016,5.446,2.23,0.078,2016,Octubre
29/10/2016,11.272,17.89,21.36,2016,Octubre
30/10/2016,8.276,16.164,19.358,2016,Octubre
31/10/2016,5.546,9.834,12.026,2016,Octubre
25/10/2017,12,16.1,19.6,2017,Octubre
26/10/2017,12.3,12,10.1,2017,Octubre
27/10/2017,12.7,12.4,10.5,2017,Octubre
28/10/2017,11.5,11.2,0,2017,Octubre
29/10/2017,10.4,8.4,0,2017,Octubre
30/10/2017,10.2,0.3,0,2017,Octubre
24/10/2018,0.453,0.002,1.004,2018,Octubre
25/10/2018,8.255,8.314,9.452,2018,Octubre
26/10/2018,6.456,6.599,7.59,2018,Octubre
27/10/2018,2.838,2.924,3.756,2018,Octubre
28/10/2018,5.502,5.538,6.548,2018,Octubre
29/10/2018,6.417,6.405,7.44,2018,Octubre
30/10/2018,8.383,8.365,9.489,2018,Octubre
31/10/2018,7.304,7.328,8.401,2018,Octubre
01/10/2022,2.497738328,2.300159233,2.544987456,2022,Octubre
02/10/2022,2.432716319,2.236369792,2.492152083,2022,Octubre
03/10/2022,2.280366829,2.112670732,2.349662927,2022,Octubre
07/11/2013,39.12,7.051,7.368,2013,Noviembre
08/11/2013,37.93,7.927,8.413,2013,Noviembre
09/11/2013,37.87,7.303,7.652,2013,Noviembre
10/11/2013,37.97,4.849,5.311,2013,Noviembre
11/11/2013,38,7.891,8.33,2013,Noviembre
12/11/2013,6.831,0.023,0.48,2013,Noviembre
13/11/2013,2.95,0,0.936,2013,Noviembre
14/11/2013,38.01,7.526,7.863,2013,Noviembre
15/11/2013,38.01,7.798,8.227,2013,Noviembre
16/11/2013,57.57,8.363,8.848,2013,Noviembre
04/11/2014,8.03,8.32,7.87,2014,Noviembre
05/11/2014,8.93,10.17,8.59,2014,Noviembre
06/11/2014,9.08,9.88,8.84,2014,Noviembre
07/11/2014,7.03,7.24,6.88,2014,Noviembre
08/11/2014,6.06,6.26,5.98,2014,Noviembre
09/11/2014,5.76,5.95,5.56,2014,Noviembre
10/11/2014,7.75,7.8,7.46,2014,Noviembre
11/11/2014,8.49,8.67,8.29,2014,Noviembre
12/11/2014,9.73,9.74,9.66,2014,Noviembre
13/11/2014,4.92,5.18,4.85,2014,Noviembre
14/11/2014,6.12,6.35,5.98,2014,Noviembre
15/11/2014,5.38,5.57,5.31,2014,Noviembre
16/11/2014,7.08,7.28,6.98,2014,Noviembre
17/11/2014,8.58,9.05,8.42,2014,Noviembre
18/11/2014,7.31,7.49,7.18,2014,Noviembre
19/11/2014,7.57,7.78,7.43,2014,Noviembre
20/11/2014,7.68,7.85,7.53,2014,Noviembre
21/11/2014,8.69,8.99,8.55,2014,Noviembre
22/11/2014,8.45,8.61,8.25,2014,Noviembre
23/11/2014,9.89,11.18,9.55,2014,Noviembre
24/11/2014,8.08,8.23,7.89,2014,Noviembre
25/11/2014,8.55,9.11,8.37,2014,Noviembre
26/11/2014,9.62,10.47,9.31,2014,Noviembre
27/11/2014,10.1,11.25,9.78,2014,Noviembre
28/11/2014,8.71,9.41,8.47,2014,Noviembre
29/11/2014,7.1,7.3,6.98,2014,Noviembre
30/11/2014,8.39,8.54,8.23,2014,Noviembre
01/11/2015,15.38,17.624,17.33,2015,Noviembre
02/11/2015,17.99,20.18,19.998,2015,Noviembre
03/11/2015,17.324,19.83,19.612,2015,Noviembre
04/11/2015,15.484,17.834,17.668,2015,Noviembre
05/11/2015,16.424,18.756,18.638,2015,Noviembre
06/11/2015,11.27,13.638,13.386,2015,Noviembre
13/11/2015,1.088,0.774,0.992,2015,Noviembre
14/11/2015,5.122,3.574,4.972,2015,Noviembre
15/11/2015,16.816,14.78,16.31,2015,Noviembre
16/11/2015,17.228,15.402,16.534,2015,Noviembre
17/11/2015,14.17,12.312,13.708,2015,Noviembre
18/11/2015,14.586,12.822,13.928,2015,Noviembre
19/11/2015,9.498,7.96,9.156,2015,Noviembre
20/11/2015,15.486,13.678,14.856,2015,Noviembre
21/11/2015,14.02,12.262,13.44,2015,Noviembre
22/11/2015,4.61,3.206,4.39,2015,Noviembre
23/11/2015,8.244,6.626,8,2015,Noviembre
24/11/2015,16.25,14.542,15.51,2015,Noviembre
25/11/2015,15.016,13.302,14.334,2015,Noviembre
26/11/2015,12.886,11.362,12.316,2015,Noviembre
27/11/2015,9.222,7.788,8.84,2015,Noviembre
28/11/2015,10.58,9.018,10.206,2015,Noviembre
29/11/2015,17.246,15.438,16.588,2015,Noviembre
30/11/2015,17.27,15.434,16.55,2015,Noviembre
22/11/2016,15.528,15.976,17.45,2016,Noviembre
23/11/2016,18.114,18.922,19.782,2016,Noviembre
24/11/2016,14.18,14.642,15.556,2016,Noviembre
25/11/2016,14.442,15.038,15.822,2016,Noviembre
26/11/2016,17.434,18.464,18.662,2016,Noviembre
27/11/2016,14.176,14.736,15.35,2016,Noviembre
28/11/2016,19.454,20.64,20.862,2016,Noviembre
29/11/2016,19.154,20.12,20.862,2016,Noviembre
30/11/2016,18.934,19.632,20.682,2016,Noviembre
21/11/2017,0.393,0,0,2017,Noviembre
22/11/2017,9.797,9.727,10,2017,Noviembre
23/11/2017,9.579,9.669,9.891,2017,Noviembre
24/11/2017,9.516,9.478,9.694,2017,Noviembre
25/11/2017,10.01,10.08,10.23,2017,Noviembre
26/11/2017,10.47,10.56,10.7,2017,Noviembre
27/11/2017,10.24,10.29,10.53,2017,Noviembre
28/11/2017,9.603,9.656,9.857,2017,Noviembre
23/11/2018,1.416,3.091,2.772,2018,Noviembre
24/11/2018,6.349,8.217,7.553,2018,Noviembre
25/11/2018,7.453,9.42,8.72,2018,Noviembre
26/11/2018,3.472,5.388,4.994,2018,Noviembre
27/11/2018,7.307,9.345,8.702,2018,Noviembre
28/11/2018,0.457,0.02,0,2018,Noviembre
29/11/2018,7.547,9.55,8.925,2018,Noviembre
30/11/2018,4.927,6.5,6.014,2018,Noviembre
03/12/2013,8.84,7.92,8.05,2013,Diciembre
04/12/2013,7.31,6.94,7.05,2013,Diciembre
05/12/2013,7.45,7.02,7.16,2013,Diciembre
06/12/2013,8.39,7.95,8.06,2013,Diciembre
07/12/2013,8.83,8.11,8.23,2013,Diciembre
08/12/2013,7.68,7.28,7.39,2013,Diciembre
09/12/2013,8.05,7.62,7.69,2013,Diciembre
01/12/2014,9.21,9.93,9,2014,Diciembre
02/12/2014,7.78,7.96,7.64,2014,Diciembre
03/12/2014,8.89,9.32,8.65,2014,Diciembre
04/12/2014,6.74,6.92,6.64,2014,Diciembre
05/12/2014,7.26,7.46,7.14,2014,Diciembre
06/12/2014,7.31,7.48,7.16,2014,Diciembre
07/12/2014,9.15,9.47,8.98,2014,Diciembre
08/12/2014,7.67,7.86,7.48,2014,Diciembre
09/12/2014,8.71,8.9,8.54,2014,Diciembre
10/12/2014,6.03,6.24,5.95,2014,Diciembre
01/12/2015,6.648,7.093,7.713,2015,Diciembre
02/12/2015,5.909,6.193,6.872,2015,Diciembre
03/12/2015,0,2.326,2.942,2015,Diciembre
04/12/2015,3.993,4.2,4.839,2015,Diciembre
05/12/2015,3.741,4.305,4.788,2015,Diciembre
06/12/2015,4.72,4.929,5.464,2015,Diciembre
07/12/2015,3.652,4.287,4.899,2015,Diciembre
08/12/2015,3.688,4.596,5.231,2015,Diciembre
09/12/2015,4.866,5.502,6.15,2015,Diciembre
10/12/2015,5.041,5.499,6.087,2015,Diciembre
01/12/2016,18.788,19.656,20.078,2016,Diciembre
02/12/2016,17.508,18.134,19.098,2016,Diciembre
03/12/2016,18.808,19.53,20.398,2016,Diciembre
04/12/2016,18.728,19.33,20.358,2016,Diciembre
05/12/2016,19.408,20.18,21.098,2016,Diciembre
06/12/2016,19.308,20.18,20.838,2016,Diciembre
07/12/2016,18.308,18.912,20.198,2016,Diciembre
08/12/2016,17.208,17.846,18.978,2016,Diciembre
09/12/2016,10.504,10.698,12.02,2016,Diciembre
10/12/2016,13.37,13.97,14.394,2016,Diciembre
11/12/2016,15.316,15.966,16.496,2016,Diciembre
12/12/2016,15.366,20.94,16.818,2016,Diciembre
13/12/2016,16.988,20.62,18.878,2016,Diciembre
14/12/2016,17.688,18.328,19.318,2016,Diciembre
15/12/2016,12.37,12.71,14.026,2016,Diciembre
16/12/2016,13.578,13.948,15.056,2016,Diciembre
01/12/2017,5.891,5.174,6.715,2017,Diciembre
02/12/2017,7.129,6.345,8.009,2017,Diciembre
03/12/2017,7.852,7.063,8.772,2017,Diciembre
04/12/2017,8.661,7.883,9.638,2017,Diciembre
05/12/2017,9.179,8.39,10.13,2017,Diciembre
06/12/2017,9.154,8.395,10.11,2017,Diciembre
07/12/2017,8.715,7.938,9.642,2017,Diciembre
08/12/2017,10,9.228,11.02,2017,Diciembre
01/12/2018,9.368,10.16,9.24,2018,Diciembre
02/12/2018,9.618,10.34,9.465,2018,Diciembre
03/12/2018,9.597,9.409,8.613,2018,Diciembre
04/12/2018,8.081,7.644,6.873,2018,Diciembre
05/12/2018,3.573,2.711,2.273,2018,Diciembre
06/12/2018,8.868,8.58,7.74,2018,Diciembre
07/12/2018,9.544,9.22,8.433,2018,Diciembre
