Fecha,Hora,V1-2 (5 min),V2-3 (5 min),V3-1 (5 min),I1 (5 min),I2 (5 min),I3 (5 min),IN (5 min),P1 (W) (5 min),P2 (W) (5 min),P3 (W) (5 min),PT (W) (5 min),Hora2,ST (VA) (5 min),V1-2 THD (5 min),V2-3 THD (5 min),V3-1 THD (5 min),I1 THD (5 min),I2 THD (5 min),I3 THD (5 min),IN THD (5 min),kWH(5 min),I1-THD(5min),I2-THD(5min),I3-THD(5min),Fecha y Hora
02/10/2022,6:05:00,449.5,448.7,451,0.3505,0.4366,0.7216,0.2711,44,-109,-58,-122,06:05:00 a. m.,392,2.69,2.48,2.68,51.94,15.97,21.19,58.05,36.98916667,0,0,0,02/10/2022 06:05
02/10/2022,6:10:00,449.8,449,451.2,0.3528,0.441,0.7346,0.2762,44,-110,-57,-123,06:10:00 a. m.,397,2.7,2.49,2.71,51.54,15.97,20.81,55.07,36.97891667,0,0,0,02/10/2022 06:10
02/10/2022,6:15:00,449.4,448.3,450.5,0.3495,0.4338,0.7175,0.278,44,-108,-53,-117,06:15:00 a. m.,390,2.6,2.37,2.63,52,16.04,21.42,54.46,36.96916667,0,0,0,02/10/2022 06:15
02/10/2022,6:20:00,448.9,448.1,450.6,0.3499,0.4338,0.7165,0.2751,44,-108,-54,-118,06:20:00 a. m.,389,2.58,2.39,2.59,51.45,16.28,21.52,53.35,36.95933333,0,0,0,02/10/2022 06:20
02/10/2022,6:25:00,448.8,448,450.1,0.3488,0.4339,0.7175,0.2753,44,-108,-54,-118,06:25:00 a. m.,389,2.56,2.36,2.57,51.73,16.03,21.47,54.68,36.9495,0,0,0,02/10/2022 06:25
02/10/2022,6:30:00,448.3,447.6,449.8,0.3458,0.4293,0.7058,0.2726,43,-107,-53,-117,06:30:00 a. m.,384,2.52,2.33,2.53,51.97,16.16,21.91,56.41,36.93975,0,0,0,02/10/2022 06:30
02/10/2022,6:35:00,448.8,447.9,450.1,0.3462,0.4292,0.7054,0.2732,44,-107,-53,-117,06:35:00 a. m.,384,2.51,2.3,2.51,52.18,16.42,21.72,55.83,36.93,0,0,0,02/10/2022 06:35
02/10/2022,6:40:00,448.7,447.7,450,0.3456,0.4279,0.7046,0.2786,44,-107,-51,-114,06:40:00 a. m.,383,2.53,2.33,2.55,52.43,16.36,21.89,55.02,36.9205,0,0,0,02/10/2022 06:40
02/10/2022,6:45:00,448.5,447.6,450,0.3479,0.4351,0.724,0.2795,44,-109,-53,-118,06:45:00 a. m.,391,2.53,2.34,2.54,52.1,16.26,21.26,53.51,36.91066667,0,0,0,02/10/2022 06:45
02/10/2022,6:50:00,448.8,447.7,450,0.3478,0.4358,0.7212,0.2736,44,-108,-56,-121,06:50:00 a. m.,390,2.5,2.27,2.51,51.8,15.98,21.33,55.61,36.90058333,0,0,0,02/10/2022 06:50
02/10/2022,6:55:00,448.4,447.4,449.7,0.3476,0.4363,0.7238,0.2737,44,-109,-56,-121,06:55:00 a. m.,391,2.44,2.23,2.44,51.44,16.05,21.24,54.29,36.8905,0,0,0,02/10/2022 06:55
02/10/2022,7:00:00,448.3,447.4,449.9,0.3477,0.4369,0.7251,0.2708,43,-109,-57,-122,07:00:00 a. m.,391,2.38,2.21,2.4,51.69,16.01,21.43,57.78,36.88033333,0,0,0,02/10/2022 07:00
02/10/2022,7:05:00,448.6,447.6,449.9,0.3459,0.429,0.7075,0.2768,44,-107,-52,-115,07:05:00 a. m.,384,2.33,2.12,2.32,52.11,16.5,21.83,54.83,36.87075,0,0,0,02/10/2022 07:05
02/10/2022,7:10:00,448.1,447.1,449.5,0.3447,0.4291,0.7087,0.2766,43,-107,-52,-115,07:10:00 a. m.,384,2.26,2.02,2.21,52.84,16.28,21.92,55.97,36.86116667,0,0,0,02/10/2022 07:10
02/10/2022,7:15:00,447.9,446.8,449.1,0.3436,0.4297,0.7098,0.2765,43,-107,-52,-116,07:15:00 a. m.,384,2.31,2.07,2.25,52.46,16.32,21.92,54.22,36.8515,0,0,0,02/10/2022 07:15
02/10/2022,7:20:00,447.5,446.5,448.6,0.3429,0.4303,0.7112,0.2762,43,-107,-53,-117,07:20:00 a. m.,384,2.21,1.97,2.15,52.87,16.36,21.78,54.45,36.84175,0,0,0,02/10/2022 07:20
02/10/2022,7:25:00,447.5,446.6,449,0.3444,0.432,0.7226,0.2898,44,-108,-47,-111,07:25:00 a. m.,388,2.24,2,2.17,51.95,16.35,21.74,51.26,36.8325,0,0,0,02/10/2022 07:25
02/10/2022,7:30:00,447.8,446.9,449,0.3439,0.4259,0.7057,0.2885,44,-107,-45,-108,07:30:00 a. m.,382,2.23,1.96,2.18,52.23,16.41,22.14,50.49,36.8235,0,0,0,02/10/2022 07:30
02/10/2022,7:35:00,447.9,447,449.3,0.3458,0.4338,0.7229,0.2802,44,-108,-52,-116,07:35:00 a. m.,389,2.27,2.02,2.19,52.14,15.99,21.58,55.34,36.81383333,0,0,0,02/10/2022 07:35
02/10/2022,7:40:00,447.9,447.1,449.4,0.3443,0.4287,0.7083,0.2763,43,-107,-51,-115,07:40:00 a. m.,383,2.26,2.03,2.19,52.24,16.26,21.87,54.74,36.80425,0,0,0,02/10/2022 07:40
02/10/2022,7:45:00,448,447,449.3,0.3442,0.4301,0.7096,0.2724,43,-107,-54,-118,07:45:00 a. m.,384,2.25,2.01,2.18,52.93,16.09,21.74,56.74,36.79441667,0,0,0,02/10/2022 07:45
02/10/2022,7:50:00,448,447,449.3,0.3443,0.4313,0.7155,0.2782,43,-107,-52,-116,07:50:00 a. m.,386,2.29,2.05,2.22,52.5,16.15,21.68,53.33,36.78475,0,0,0,02/10/2022 07:50
02/10/2022,7:55:00,447.4,446.6,449,0.3442,0.4318,0.714,0.2722,43,-107,-55,-119,07:55:00 a. m.,385,2.23,1.98,2.15,52.83,16.17,21.62,54.99,36.77483333,0,0,0,02/10/2022 07:55
02/10/2022,8:00:00,447.6,446.7,448.9,0.3429,0.4292,0.7052,0.2693,42,-106,-55,-119,08:00:00 a. m.,382,2.23,1.98,2.16,52.36,16.22,21.91,54.8,36.76491667,0,0,0,02/10/2022 08:00
02/10/2022,8:05:00,447.8,446.7,448.8,0.3421,0.4276,0.7023,0.2708,43,-106,-54,-117,08:05:00 a. m.,381,2.25,2,2.2,52.39,16.23,21.97,54.86,36.75516667,0,0,0,02/10/2022 08:05
02/10/2022,8:10:00,447.4,446.1,448.6,0.3414,0.4273,0.7068,0.2787,43,-106,-50,-113,08:10:00 a. m.,381,2.19,1.93,2.16,52.46,16.34,22.12,54.68,36.74575,0,0,0,02/10/2022 08:10
02/10/2022,8:15:00,447.4,446.3,448.3,0.7407,0.5316,0.9785,0.2612,89,-59,-9,21,08:15:00 a. m.,571,2.44,2.2,2.39,84.37,203.87,56.43,53.41,36.7475,0,0,0,02/10/2022 08:15
02/10/2022,8:20:00,447.6,446.6,448.8,0.9585,0.5372,1.0752,0.2513,164,16,59,239,08:20:00 a. m.,663,2.48,2.26,2.43,70.37,375.87,61.41,55.75,36.76741667,0,0,0,02/10/2022 08:20
02/10/2022,8:25:00,448,447.1,449.2,1.1089,0.5932,1.1481,0.2597,220,69,115,404,08:25:00 a. m.,737,2.47,2.24,2.42,56.42,179.31,56.26,51.55,36.80108333,0,0,0,02/10/2022 08:25
02/10/2022,8:30:00,448.2,447,449.2,1.2241,0.6724,1.2124,0.2577,257,104,150,511,08:30:00 a. m.,803,2.5,2.29,2.48,50.06,125.19,53.23,52.85,36.84366667,0,0,0,02/10/2022 08:30
02/10/2022,8:35:00,448.3,447.3,449.6,1.4218,0.8381,1.3319,0.2537,319,165,210,694,08:35:00 a. m.,929,2.49,2.27,2.46,41.2,80.07,47.1,52.6,36.9015,0,0,0,02/10/2022 08:35
02/10/2022,8:40:00,448.4,447.3,449.3,1.6898,1.0813,1.5274,0.2529,398,244,288,930,08:40:00 a. m.,1110,2.4,2.17,2.37,32.54,52.64,38.42,53.69,36.979,0,0,0,02/10/2022 08:40
02/10/2022,8:45:00,448.1,446.9,449,2.1338,1.519,1.8916,0.2453,523,369,411,1304,08:45:00 a. m.,1432,2.39,2.16,2.36,24.56,33.41,29.65,56.85,37.08766667,0,0,0,02/10/2022 08:45
02/10/2022,8:50:00,449,447.6,449.7,2.6046,1.9907,2.3012,0.2389,649,494,531,1674,08:50:00 a. m.,1776,2.36,2.14,2.37,20.21,25.08,24.41,57.71,37.22716667,0,0,0,02/10/2022 08:50
02/10/2022,8:55:00,449.5,448.1,450.2,3.1333,2.5167,2.7894,0.237,793,637,673,2103,08:55:00 a. m.,2185,2.39,2.17,2.39,18.05,20.68,21.12,108.74,37.40241667,0,0,0,02/10/2022 08:55
02/10/2022,9:00:00,449.8,448.4,450.6,3.6185,3.0004,3.2379,0.2304,924,767,799,2490,09:00:00 a. m.,2558,2.42,2.2,2.39,15.02,16.93,16.78,158.37,37.60991667,0,0,0,02/10/2022 09:00
02/10/2022,9:05:00,450,448.6,450.6,3.9626,3.3389,3.5775,0.2318,1015,856,891,2762,09:05:00 a. m.,2823,2.47,2.22,2.41,14.67,16.49,16.46,165.27,37.84008333,0,0,0,02/10/2022 09:05
02/10/2022,9:10:00,450.7,449.2,451.6,4.2959,3.6585,3.8943,0.2411,1105,942,977,3023,09:10:00 a. m.,3082,2.47,2.25,2.43,12.95,14.16,14.41,388.89,38.092,0,0,0,02/10/2022 09:10
02/10/2022,9:15:00,450.5,449,451.4,4.5569,3.925,4.1665,0.2454,1173,1011,1049,3233,09:15:00 a. m.,3288,2.53,2.29,2.46,12.7,12.88,13.36,255.93,38.36141667,0,0,0,02/10/2022 09:15
02/10/2022,9:20:00,450.5,449.1,451.3,4.8266,4.2018,4.4146,0.2359,1244,1083,1117,3444,09:20:00 a. m.,3495,2.48,2.25,2.41,11.78,11.82,12.8,117.44,38.64841667,11.78,11.82,0,02/10/2022 09:20
02/10/2022,9:25:00,451,449.3,451.3,4.9646,4.3422,4.5446,0.2338,1281,1121,1152,3554,09:25:00 a. m.,3603,2.45,2.19,2.4,11.52,11.71,12.57,113.92,38.94458333,11.52,11.71,0,02/10/2022 09:25
02/10/2022,9:30:00,450.9,449.3,451.6,5.2295,4.6088,4.7914,0.2254,1351,1190,1218,3758,09:30:00 a. m.,3806,2.51,2.29,2.46,11.19,11.47,12.22,144.94,39.25775,11.19,11.47,0,02/10/2022 09:30
02/10/2022,9:35:00,451.1,449.6,451.6,5.3704,4.7452,4.934,0.226,1388,1227,1256,3870,09:35:00 a. m.,3917,2.54,2.29,2.46,11.11,11.35,11.79,327.56,39.58025,11.11,11.35,11.79,02/10/2022 09:35
02/10/2022,9:40:00,451.2,449.7,452,5.5235,4.8919,5.0842,0.2317,1429,1265,1296,3989,09:40:00 a. m.,4036,2.51,2.28,2.45,10.67,10.99,11.64,388.96,39.91266667,10.67,10.99,11.64,02/10/2022 09:40
02/10/2022,9:45:00,451.7,450.1,452.2,5.7065,5.0838,5.2641,0.2299,1478,1316,1344,4138,09:45:00 a. m.,4183,2.57,2.35,2.54,10.64,10.91,11.39,197.18,40.2575,10.64,10.91,11.39,02/10/2022 09:45
02/10/2022,9:50:00,451.6,450.1,452.4,5.889,5.2592,5.4388,0.2346,1525,1361,1390,4277,09:50:00 a. m.,4323,2.61,2.39,2.56,10.51,10.62,11.55,116.85,40.61391667,10.51,10.62,11.55,02/10/2022 09:50
02/10/2022,9:55:00,451.8,450.4,452.5,6.0053,5.3862,5.5781,0.24,1557,1395,1428,4379,09:55:00 a. m.,4424,2.57,2.35,2.54,10.58,10.43,10.99,113.1,40.97883333,10.58,10.43,10.99,02/10/2022 09:55
02/10/2022,10:00:00,451.4,449.7,452.3,6.0962,5.466,5.6526,0.2411,1580,1415,1446,4440,10:00:00 a. m.,4484,2.55,2.33,2.55,10.26,10.23,10.64,113.26,41.34883333,10.26,10.23,10.64,02/10/2022 10:00
02/10/2022,10:05:00,451,449.2,451.6,6.2696,5.6522,5.8103,0.2226,1623,1462,1487,4572,10:05:00 a. m.,4614,2.55,2.31,2.5,9.88,10.08,10.4,204.84,41.72983333,9.88,10.08,10.4,02/10/2022 10:05
02/10/2022,10:10:00,451.1,449.6,451.9,6.333,5.7132,5.8537,0.2187,1640,1479,1500,4619,10:10:00 a. m.,4660,2.53,2.3,2.5,9.85,9.7,10.56,416.09,42.11475,9.85,9.7,10.56,02/10/2022 10:10
02/10/2022,10:15:00,450.9,449.6,451.9,6.48,5.8602,5.9961,0.2198,1678,1516,1537,4731,10:15:00 a. m.,4773,2.6,2.4,2.55,9.88,9.78,10.52,313.48,42.509,9.88,9.78,10.52,02/10/2022 10:15
02/10/2022,10:20:00,450.8,449.3,451.4,6.5245,5.9151,6.0806,0.2287,1689,1530,1558,4777,10:20:00 a. m.,4817,2.58,2.33,2.51,9.71,9.54,9.98,159.2,42.90708333,9.71,9.54,9.98,02/10/2022 10:20
02/10/2022,10:25:00,451.4,449.8,452.2,6.5688,5.9466,6.1089,0.23,1703,1540,1567,4810,10:25:00 a. m.,4852,2.59,2.37,2.55,9.67,9.76,10.37,113.67,43.30791667,9.67,9.76,10.37,02/10/2022 10:25
02/10/2022,10:30:00,451.8,450.2,452.4,6.661,6.046,6.2092,0.2295,1729,1568,1595,4891,10:30:00 a. m.,4931,2.57,2.37,2.55,9.59,9.52,10.09,116.44,43.7155,9.59,9.52,10.09,02/10/2022 10:30
02/10/2022,10:35:00,451.6,449.9,452.3,6.7287,6.1072,6.2676,0.2286,1747,1583,1610,4940,10:35:00 a. m.,4978,2.49,2.27,2.45,9.39,9.13,9.35,117.95,44.12716667,9.39,9.13,9.35,02/10/2022 10:35
02/10/2022,10:40:00,452.3,450.5,452.6,6.8379,6.211,6.3683,0.2289,1777,1613,1637,5026,10:40:00 a. m.,5066,2.55,2.3,2.51,9.32,9.33,9.76,192.31,44.546,9.32,9.33,9.76,02/10/2022 10:40
02/10/2022,10:45:00,452.2,450.5,452.8,7.032,6.409,6.5717,0.2269,1828,1663,1691,5182,10:45:00 a. m.,5221,2.57,2.36,2.54,9.34,8.97,9.57,369.93,44.97783333,9.34,8.97,9.57,02/10/2022 10:45
02/10/2022,10:50:00,452,450.4,452.6,7.0302,6.4061,6.5569,0.2291,1826,1662,1687,5176,10:50:00 a. m.,5214,2.57,2.35,2.52,9.08,9.18,9.49,399.85,45.40916667,9.08,9.18,9.49,02/10/2022 10:50
02/10/2022,10:55:00,452.1,450.3,452.6,7.0797,6.4587,6.6153,0.2362,1840,1676,1702,5217,10:55:00 a. m.,5256,2.53,2.32,2.5,9.04,9.04,9.51,185.4,45.84391667,9.04,9.04,9.51,02/10/2022 10:55
02/10/2022,11:00:00,451.9,450.2,452.7,7.2183,6.6034,6.7571,0.2375,1876,1713,1739,5328,11:00:00 a. m.,5366,2.59,2.42,2.58,8.92,8.86,9.73,113.31,46.28791667,8.92,8.86,9.73,02/10/2022 11:00
02/10/2022,11:05:00,451.6,449.9,452.4,7.3509,6.7251,6.8938,0.2369,1909,1743,1774,5427,11:05:00 a. m.,5465,2.58,2.38,2.53,9.12,8.76,9.19,112.3,46.74016667,9.12,8.76,9.19,02/10/2022 11:05
02/10/2022,11:10:00,452.2,450.2,452.4,7.4437,6.8343,6.9736,0.2284,1935,1775,1795,5505,11:10:00 a. m.,5541,2.58,2.37,2.56,8.93,8.84,9.06,119.69,47.19891667,8.93,8.84,9.06,02/10/2022 11:10
02/10/2022,11:15:00,451.9,449.8,452.4,7.5545,6.9485,7.0798,0.2264,1963,1802,1822,5586,11:15:00 a. m.,5625,2.69,2.48,2.65,8.87,8.77,9.43,166.84,47.66441667,8.87,8.77,9.43,02/10/2022 11:15
02/10/2022,11:20:00,451.9,450.1,452.5,7.6564,7.0522,7.1789,0.22,1990,1830,1850,5670,11:20:00 a. m.,5706,2.57,2.39,2.53,8.7,8.6,8.86,353.5,48.13691667,8.7,8.6,8.86,02/10/2022 11:20
02/10/2022,11:25:00,452.1,450.3,452.5,7.6512,7.055,7.1882,0.2246,1989,1831,1852,5673,11:25:00 a. m.,5709,2.62,2.42,2.6,8.78,8.64,9.22,396.23,48.60966667,8.78,8.64,9.22,02/10/2022 11:25
02/10/2022,11:30:00,451.2,449.4,452,7.604,7.0036,7.1551,0.2274,1974,1814,1842,5630,11:30:00 a. m.,5666,2.59,2.39,2.58,8.74,8.57,9.12,179.34,49.07883333,8.74,8.57,9.12,02/10/2022 11:30
02/10/2022,11:35:00,450.5,448.9,451.2,7.2279,6.628,6.7768,0.2312,1871,1712,1738,5321,11:35:00 a. m.,5358,2.57,2.37,2.53,8.98,8.83,9.32,115.1,49.52225,8.98,8.83,9.32,02/10/2022 11:35
02/10/2022,11:40:00,451.3,449.5,451.6,7.5449,6.944,7.0851,0.2278,1958,1800,1822,5579,11:40:00 a. m.,5616,2.6,2.38,2.57,8.89,8.58,9.06,117.77,49.98716667,8.89,8.58,9.06,02/10/2022 11:40
02/10/2022,11:45:00,451.4,449.3,451.8,7.7009,7.0864,7.2349,0.2325,1999,1836,1861,5696,11:45:00 a. m.,5732,2.61,2.38,2.6,9.04,8.52,8.77,119.94,50.46183333,9.04,8.52,8.77,02/10/2022 11:45
02/10/2022,11:50:00,450.3,448.6,451,7.279,6.6794,6.8307,0.2294,1881,1723,1748,5352,11:50:00 a. m.,5389,2.54,2.33,2.53,8.85,8.84,9.24,198.96,50.90783333,8.85,8.84,9.24,02/10/2022 11:50
02/10/2022,11:55:00,451,449.3,451.5,7.6474,7.0404,7.1739,0.2262,1982,1822,1844,5648,11:55:00 a. m.,5684,2.59,2.36,2.54,8.72,8.47,8.94,417.78,51.3785,8.72,8.47,8.94,02/10/2022 11:55
02/10/2022,12:00:00,451.5,449.6,452.1,7.934,7.3316,7.4501,0.2253,2062,1901,1919,5882,12:00:00 p. m.,5916,2.55,2.35,2.54,8.5,8.03,8.58,334.22,51.86866667,8.5,8.03,8.58,02/10/2022 12:00
02/10/2022,12:05:00,451.2,449.3,451.6,7.9041,7.3035,7.4303,0.2268,2051,1892,1912,5855,12:05:00 p. m.,5891,2.61,2.41,2.56,8.58,8.42,8.62,162.38,52.35658333,8.58,8.42,8.62,02/10/2022 12:05
02/10/2022,12:10:00,451.2,449.3,451.6,7.6335,7.0367,7.1774,0.2311,1980,1823,1846,5649,12:10:00 p. m.,5685,2.59,2.38,2.56,8.76,8.44,8.89,113.07,52.82733333,8.76,8.44,8.89,02/10/2022 12:10
02/10/2022,12:15:00,451.5,449.6,452,7.7445,7.1426,7.2782,0.2289,2011,1852,1874,5737,12:15:00 p. m.,5771,2.49,2.3,2.5,8.4,8.28,8.73,118.35,53.30541667,8.4,8.28,8.73,02/10/2022 12:15
02/10/2022,12:20:00,449.5,447.8,450.1,6.4794,5.8913,6.0624,0.2307,1643,1487,1518,4648,12:20:00 p. m.,4689,2.46,2.25,2.46,10.03,9.59,10.58,125.84,53.69275,10.03,9.59,10.58,02/10/2022 12:20
02/10/2022,12:25:00,448.9,447.4,449.7,5.6095,5.011,5.1848,0.2299,1435,1279,1307,4020,12:25:00 p. m.,4065,2.45,2.28,2.45,10.66,11.46,11.56,212.28,54.02775,10.66,11.46,11.56,02/10/2022 12:25
02/10/2022,12:30:00,452.2,450.5,452.6,7.4756,6.8568,7.0163,0.2382,1939,1776,1803,5518,12:30:00 p. m.,5555,2.51,2.33,2.54,8.95,8.52,9.27,359.92,54.48758333,8.95,8.52,9.27,02/10/2022 12:30
02/10/2022,12:35:00,451.6,450,452.2,7.5289,6.9162,7.06,0.2325,1944,1782,1807,5533,12:35:00 p. m.,5569,2.47,2.3,2.48,8.68,8.63,9.03,386.31,54.94866667,8.68,8.63,9.03,02/10/2022 12:35
02/10/2022,12:40:00,446.8,445.4,447.6,4.6654,4.08,4.2854,0.236,1182,1032,1065,3279,12:40:00 p. m.,3330,2.45,2.28,2.46,12.17,13.04,13.79,212.95,55.22191667,0,0,0,02/10/2022 12:40
02/10/2022,12:45:00,449.2,447.6,449.6,6.2891,5.6955,5.8592,0.2298,1616,1462,1489,4567,12:45:00 p. m.,4606,2.46,2.28,2.46,9.88,9.42,10.57,124.84,55.6025,9.88,9.42,10.57,02/10/2022 12:45
02/10/2022,12:50:00,449.1,447.2,449.4,6.0617,5.4693,5.6353,0.2313,1559,1406,1432,4397,12:50:00 p. m.,4436,2.39,2.2,2.42,10.19,9.64,10.33,114.22,55.96891667,10.19,9.64,10.33,02/10/2022 12:50
02/10/2022,12:55:00,450.2,448.5,450.6,6.8049,6.2021,6.3479,0.2289,1760,1603,1625,4988,12:55:00 p. m.,5025,2.44,2.25,2.46,9.19,9.06,9.49,118.8,56.38458333,9.19,9.06,9.49,02/10/2022 12:55
02/10/2022,13:00:00,451.6,449.8,452,7.6853,7.0743,7.2128,0.2287,1995,1835,1857,5687,01:00:00 p. m.,5723,2.56,2.38,2.57,8.71,8.36,9.17,151.84,56.8585,8.71,8.36,9.17,02/10/2022 13:00
02/10/2022,13:05:00,447.9,446.2,448.4,5.0771,4.4935,4.6867,0.2387,1272,1120,1151,3544,01:05:00 p. m.,3596,2.43,2.25,2.46,12.3,12.82,13.41,247.04,57.15383333,0,0,0,02/10/2022 13:05
02/10/2022,13:10:00,444.4,442.9,445.3,2.9153,2.3642,2.6614,0.2623,681,534,579,1794,01:10:00 p. m.,1907,2.42,2.25,2.44,23.54,33.66,26.93,70.74,57.30333333,0,0,0,02/10/2022 13:10
02/10/2022,13:15:00,444.7,443.3,445.7,2.8941,2.3044,2.622,0.2628,714,565,611,1890,01:15:00 p. m.,1980,2.36,2.19,2.37,18.73,22.76,21.88,84.29,57.46083333,0,0,0,02/10/2022 13:15
02/10/2022,13:20:00,446.5,444.9,446.9,3.9321,3.3363,3.5959,0.2528,990,839,879,2709,01:20:00 p. m.,2771,2.39,2.18,2.41,14.33,15.08,15.89,214.07,57.68658333,0,0,0,02/10/2022 13:20
02/10/2022,13:25:00,449.3,447.7,449.9,5.7582,5.1404,5.3575,0.2542,1482,1322,1360,4163,01:25:00 p. m.,4207,2.44,2.25,2.46,10.13,10.53,11.31,359.29,58.0335,10.13,10.53,11.31,02/10/2022 13:25
02/10/2022,13:30:00,448.7,447.1,449.3,5.5105,4.9103,5.1063,0.2391,1415,1260,1292,3967,01:30:00 p. m.,4011,2.42,2.26,2.44,10.77,10.8,11.67,205.83,58.36408333,10.77,10.8,11.67,02/10/2022 13:30
02/10/2022,13:35:00,447.9,446.2,448.5,5.1611,4.5722,4.7626,0.2364,1318,1166,1197,3681,01:35:00 p. m.,3727,2.43,2.25,2.42,11.29,11.09,12.51,118.79,58.67083333,11.29,11.09,0,02/10/2022 13:35
02/10/2022,13:40:00,448.7,446.9,448.9,5.3674,4.7669,4.9653,0.2422,1378,1224,1256,3859,01:40:00 p. m.,3904,2.44,2.23,2.43,11.11,10.9,11.71,110.57,58.99241667,11.11,10.9,11.71,02/10/2022 13:40
02/10/2022,13:45:00,448.8,447.1,449.3,5.5295,4.9218,5.1248,0.2439,1415,1258,1292,3965,01:45:00 p. m.,4011,2.47,2.29,2.47,11.2,11.17,11.58,110.17,59.32283333,11.2,11.17,11.58,02/10/2022 13:45
02/10/2022,13:50:00,448.9,447.1,449.5,5.8172,5.2122,5.4064,0.2439,1493,1336,1369,4198,01:50:00 p. m.,4240,2.38,2.2,2.39,10.26,10.58,10.94,193.95,59.67266667,10.26,10.58,10.94,02/10/2022 13:50
02/10/2022,13:55:00,450.9,449.1,451.4,7.1956,6.5849,6.7612,0.2427,1861,1701,1732,5294,01:55:00 p. m.,5331,2.43,2.25,2.46,8.74,8.64,9.46,399.25,60.11383333,8.74,8.64,9.46,02/10/2022 13:55
02/10/2022,14:00:00,451.5,449.8,451.9,7.7338,7.1265,7.2785,0.2362,2008,1848,1874,5731,02:00:00 p. m.,5766,2.54,2.34,2.53,8.65,8.21,8.87,259.38,60.59141667,8.65,8.21,8.87,02/10/2022 14:00
02/10/2022,14:05:00,451.6,449.8,452.1,7.7793,7.1755,7.3068,0.232,2021,1861,1882,5765,02:05:00 p. m.,5798,2.42,2.21,2.4,8.34,7.79,8.49,135.91,61.07183333,8.34,7.79,8.49,02/10/2022 14:05
02/10/2022,14:10:00,451.6,449.9,452.1,7.9096,7.3007,7.44,0.2347,2055,1894,1918,5867,02:10:00 p. m.,5900,2.44,2.25,2.44,8.21,7.97,8.43,110.66,61.56075,8.21,7.97,8.43,02/10/2022 14:10
02/10/2022,14:15:00,451.1,449.6,451.8,7.6,6.9903,7.1373,0.2375,1964,1803,1829,5597,02:15:00 p. m.,5631,2.43,2.26,2.44,8.43,8.31,8.98,115.17,62.02716667,8.43,8.31,8.98,02/10/2022 14:15
02/10/2022,14:20:00,451.9,450,452.1,7.8175,7.2108,7.3619,0.2405,2029,1870,1895,5794,02:20:00 p. m.,5828,2.44,2.23,2.46,8.5,7.83,8.49,118.37,62.51,8.5,7.83,8.49,02/10/2022 14:20
02/10/2022,14:25:00,450.8,449.1,451.2,7.1521,6.55,6.7018,0.2354,1852,1694,1720,5266,02:25:00 p. m.,5301,2.41,2.22,2.42,8.64,8.7,9.05,192.24,62.94883333,8.64,8.7,9.05,02/10/2022 14:25
02/10/2022,14:30:00,452.3,450.6,452.8,8.1277,7.5211,7.6601,0.235,2116,1956,1979,6050,02:30:00 p. m.,6082,2.39,2.22,2.42,8.04,7.46,8.25,370.61,63.453,8.04,7.46,8.25,02/10/2022 14:30
02/10/2022,14:35:00,452.3,450.5,452.7,8.0492,7.438,7.5812,0.2353,2095,1933,1958,5986,02:35:00 p. m.,6019,2.45,2.26,2.45,7.95,8.05,8.39,431.34,63.95183333,7.95,8.05,8.39,02/10/2022 14:35
02/10/2022,14:40:00,451.3,449.4,451.5,7.2927,6.692,6.8519,0.2402,1883,1725,1752,5359,02:40:00 p. m.,5395,2.42,2.22,2.42,8.78,8.53,9.14,197.82,64.39841667,8.78,8.53,9.14,02/10/2022 14:40
02/10/2022,14:45:00,451.3,449.5,451.4,7.1574,6.5628,6.7235,0.2382,1856,1701,1727,5283,02:45:00 p. m.,5318,2.39,2.2,2.39,8.59,8.34,9.22,114.74,64.83866667,8.59,8.34,9.22,02/10/2022 14:45
02/10/2022,14:50:00,451.1,449.2,451.4,7.1676,6.5616,6.7143,0.2404,1858,1699,1724,5281,02:50:00 p. m.,5316,2.4,2.19,2.4,8.95,8.4,8.98,112.15,65.27875,8.95,8.4,8.98,02/10/2022 14:50
02/10/2022,14:55:00,450.8,449.3,451.4,7.1671,6.5582,6.7012,0.233,1857,1698,1721,5277,02:55:00 p. m.,5313,2.4,2.23,2.4,8.7,8.63,9.17,119.07,65.7185,8.7,8.63,9.17,02/10/2022 14:55
02/10/2022,15:00:00,450.4,448.9,451.1,7.0004,6.3885,6.5377,0.2351,1812,1653,1678,5143,03:00:00 p. m.,5178,2.41,2.25,2.41,8.83,8.87,9.25,188.71,66.14708333,8.83,8.87,9.25,02/10/2022 15:00
02/10/2022,15:05:00,450.3,448.8,450.6,6.9522,6.3524,6.5049,0.2309,1798,1643,1668,5110,03:05:00 p. m.,5145,2.42,2.24,2.42,8.87,8.71,9.45,426.49,66.57291667,8.87,8.71,9.45,02/10/2022 15:05
02/10/2022,15:10:00,450.1,448.6,450.6,6.855,6.2582,6.4059,0.2281,1773,1618,1642,5033,03:10:00 p. m.,5069,2.41,2.26,2.4,8.97,8.75,9.66,286.52,66.99233333,8.97,8.75,9.66,02/10/2022 15:10
02/10/2022,15:15:00,450.7,449.1,451,6.9333,6.3387,6.4758,0.2305,1795,1641,1661,5096,03:15:00 p. m.,5133,2.44,2.27,2.46,9.14,8.77,9.55,149.25,67.417,9.14,8.77,9.55,02/10/2022 15:15
