Fecha de la Medida,Hora de la Medida,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE C,POTENA ATVA AB [W],POTENA ATVA B [W],POTENCIA ACTIVA  [W],,GENERACION [kWh],GEN [kWh]
01/12/2017,14:35:00,420.2,418.8,420.8,5.891,5.174,6.715,,,4555,4.555,1.1388,1.14
01/12/2017,14:50:00,419.5,418,419.9,5.041,4.339,5.818,,,3912,3.912,2.1168,2.12
01/12/2017,15:05:00,418.5,417.4,419.3,3.972,3.289,4.686,,,3102,3.102,2.8923,2.89
01/12/2017,15:20:00,417,416.2,417.8,2.784,2.146,3.443,,,2204,2.204,3.4433,3.44
01/12/2017,15:35:00,417.5,416.1,418.5,2.161,1.546,2.795,,,1742,1.742,3.8788,3.88
01/12/2017,15:50:00,417.6,415.9,418.4,2.018,1.414,2.638,,,1628,1.628,4.2858,4.29
01/12/2017,16:05:00,417.4,415.6,418.1,1.919,1.329,2.531,,,1551,1.551,4.6735,4.67
01/12/2017,16:20:00,417.1,415.1,418,1.745,1.171,2.348,,,1420,1.42,5.0285,5.03
01/12/2017,16:35:00,416.9,415.2,417.7,1.364,0.224,1.931,,,1110,1.11,5.306,5.31
01/12/2017,16:50:00,416.1,414.4,417.1,0.029,0,0.923,,,278.8,0.2788,5.3757,5.38
01/12/2017,17:05:00,415.6,414.3,417.1,0.057,0.051,0.095,,,8.305,0.0083,5.3778,5.38
01/12/2017,17:20:00,415,414.3,417.6,0,0,0,,,0,0,5.3778,5.38
01/12/2017,17:35:00,415.1,413.6,416.2,0,0,0,,,0,0,5.3778,5.38
01/12/2017,17:50:00,414.1,412.4,415.4,0,0,0,,,0,0,5.3778,5.38
01/12/2017,18:05:00,412.9,411.1,414.4,0,0,0,,,0,0,5.3778,5.38
01/12/2017,18:20:00,411.8,410.1,413.4,0,0,0,,,0,0,5.3778,5.38
01/12/2017,18:35:00,412.2,410.6,414,0,0,0,,,0,0,5.3778,5.38
01/12/2017,18:50:00,413.1,411.6,415.2,0,0,0,,,0,0,5.3778,5.38
01/12/2017,19:05:00,413.6,412.1,415.9,0,0,0,,,0,0,5.3778,5.38
01/12/2017,19:20:00,414.6,412.8,416.9,0,0,0,,,0,0,5.3778,5.38
01/12/2017,19:35:00,415.1,413.3,417.3,0,0.001,0,,,0,0,5.3778,5.38
01/12/2017,19:50:00,415.4,413.6,417.8,0,0.002,0,,,0,0,5.3778,5.38
01/12/2017,20:05:00,414.7,413.3,417.4,0,0.001,0,,,0,0,5.3778,5.38
01/12/2017,20:20:00,414.1,412.4,416.4,0,0.001,0,,,0,0,5.3778,5.38
01/12/2017,20:35:00,414.8,412.8,416.8,0,0.001,0,,,0,0,5.3778,5.38
01/12/2017,20:50:00,415.4,413.4,417.5,0,0.002,0,,,0,0,5.3778,5.38
01/12/2017,21:05:00,414.1,412.2,416.3,0,0,0,,,0,0,5.3778,5.38
01/12/2017,21:20:00,414.7,412.9,416.9,0,0,0,,,0,0,5.3778,5.38
01/12/2017,21:35:00,415.7,413.9,417.5,0,0.001,0,,,0,0,5.3778,5.38
01/12/2017,21:50:00,416.5,414.6,418.4,0,0.006,0,,,0,0,5.3778,5.38
01/12/2017,22:05:00,415.5,413.8,417.6,0,0.003,0,,,0,0,5.3778,5.38
01/12/2017,22:20:00,415,413.2,417.2,0,0.001,0,,,0,0,5.3778,5.38
01/12/2017,22:35:00,415.4,413.6,417.4,0,0.003,0,,,0,0,5.3778,5.38
01/12/2017,22:50:00,415.6,413.9,417.8,0,0.001,0,,,0,0,5.3778,5.38
01/12/2017,23:05:00,415.4,413.7,417.6,0,0.003,0,,,0,0,5.3778,5.38
01/12/2017,23:20:00,413.9,412.4,416.1,0,0.003,0,,,0,0,5.3778,5.38
01/12/2017,23:35:00,413.2,411.8,415.2,0,0.003,0,,,0,0,5.3778,5.38
01/12/2017,23:50:00,413.7,412.4,415.7,0,0.002,0,,,0,0,5.3778,5.38
02/12/2017,00:05:00,413.7,412.4,415.9,0,0.003,0,,,0,0,5.3778,5.38
02/12/2017,00:20:00,413.9,413,416.4,0,0.002,0,,,0,0,5.3778,5.38
02/12/2017,00:35:00,415.5,414.4,417.7,0,0.005,0,,,0,0,5.3778,5.38
02/12/2017,00:50:00,415.2,414.1,417.4,0,0.004,0,,,0,0,5.3778,5.38
02/12/2017,01:05:00,414.6,413.3,416.7,0,0.003,0,,,0,0,5.3778,5.38
02/12/2017,01:20:00,415.8,414.7,418,0,0.009,0,,,0,0,5.3778,5.38
02/12/2017,01:35:00,415.6,414.6,418.1,0,0.008,0,,,0,0,5.3778,5.38
02/12/2017,01:50:00,415.9,414.7,418.1,0,0.004,0,,,0,0,5.3778,5.38
02/12/2017,02:05:00,416,415,418.3,0,0.008,0,,,0,0,5.3778,5.38
02/12/2017,02:20:00,416.3,415.2,418.6,0,0.007,0,,,0,0,5.3778,5.38
02/12/2017,02:35:00,416.6,415.7,419.1,0,0.011,0,,,0,0,5.3778,5.38
02/12/2017,02:50:00,416.5,415.6,418.9,0,0.01,0,,,0,0,5.3778,5.38
02/12/2017,03:05:00,416.2,415.4,418.6,0,0.011,0,,,0,0,5.3778,5.38
02/12/2017,03:20:00,416.9,416,419.2,0,0.015,0,,,0,0,5.3778,5.38
02/12/2017,03:35:00,417,415.8,419.2,0,0.006,0,,,0,0,5.3778,5.38
02/12/2017,03:50:00,414.9,413.9,417.2,0,0.004,0,,,0,0,5.3778,5.38
02/12/2017,04:05:00,414.5,413.4,416.8,0,0.004,0,,,0,0,5.3778,5.38
02/12/2017,04:20:00,414.9,413.9,417.1,0,0.003,0,,,0,0,5.3778,5.38
02/12/2017,04:35:00,414.3,413.3,416.6,0,0.005,0,,,0,0,5.3778,5.38
02/12/2017,04:50:00,414.1,413.1,416.4,0,0.004,0,,,0,0,5.3778,5.38
02/12/2017,05:05:00,413.7,412.7,416.1,0,0.003,0,,,0,0,5.3778,5.38
02/12/2017,05:20:00,413.7,412.6,416,0,0.003,0,,,0,0,5.3778,5.38
