Fecha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE C,NEUTRO,,POTENCA ACTVA F1 [kW],,POTENCA ACTVA F2 [W],
15/06/2014,00:02:51,407.32,414.08,412.94,0,0,0,,,0,,0,
15/06/2014,00:07:51,407.82,415.36,413.62,0,0,0,,,0,,0,
15/06/2014,00:12:51,407.74,415.69,413.51,0,0,0,,,0,,0,
15/06/2014,00:17:51,408.17,416.2,413.94,0,0,0,,,0,,0,
15/06/2014,00:22:51,408.53,415.7,413.56,0,0,0,,,0,,0,
15/06/2014,00:27:51,408.23,415.24,413.41,0,0,0,,,0,,0,
15/06/2014,00:32:51,408.53,415.73,413.58,0,0,0,,,0,,0,
15/06/2014,00:37:51,409.42,416.28,414.27,0,0,0,,,0,,0,
15/06/2014,00:42:51,406.79,413.62,412.05,0,0,0,,,0,,0,
15/06/2014,00:47:51,406.58,412.97,411.82,0,0,0,,,0,,0,
15/06/2014,00:52:51,407.07,414.02,412.49,0,0,0,,,0,,0,
15/06/2014,00:57:51,407.04,414.05,412.71,0,0,0,,,0,,0,
15/06/2014,01:02:51,406,413.02,411.3,0,0,0,,,0,,0,
15/06/2014,01:07:51,406.15,412.88,411.47,0,0,0,,,0,,0,
15/06/2014,01:12:51,406.26,413.1,411.64,0,0,0,,,0,,0,
15/06/2014,01:17:51,406.56,413.58,411.88,0,0,0,,,0,,0,
15/06/2014,01:22:51,406.69,413.91,411.88,0,0,0,,,0,,0,
15/06/2014,01:27:51,406.4,413.78,411.62,0,0,0,,,0,,0,
15/06/2014,01:32:51,406.89,413.95,412.06,0,0,0,,,0,,0,
15/06/2014,01:37:51,406.95,414.34,412.39,0,0,0,,,0,,0,
15/06/2014,01:42:51,407.2,413.95,412.26,0,0,0,,,0,,0,
15/06/2014,01:47:51,406.98,413.31,411.89,0,0,0,,,0,,0,
15/06/2014,01:52:51,406.93,413.6,411.87,0,0,0,,,0,,0,
15/06/2014,01:57:51,407.27,413.7,412,0,0,0,,,0,,0,
15/06/2014,02:02:51,407.95,414.3,412.66,0,0,0,,,0,,0,
15/06/2014,02:07:51,407.51,414.06,412.17,0,0,0,,,0,,0,
15/06/2014,02:12:51,408.27,414.45,412.91,0,0,0,,,0,,0,
15/06/2014,02:17:51,408.01,414.95,412.8,0,0,0,,,0,,0,
15/06/2014,02:22:51,408.02,415,412.42,0,0,0,,,0,,0,
15/06/2014,02:27:51,408.17,415.23,413.25,0,0,0,,,0,,0,
15/06/2014,02:32:51,408.51,415.25,413.39,0,0,0,,,0,,0,
15/06/2014,02:37:51,408.49,415.43,413.31,0,0,0,,,0,,0,
15/06/2014,02:42:51,408.84,415.74,414.03,0,0,0,,,0,,0,
15/06/2014,02:47:51,408.28,415.77,413.37,0,0,0,,,0,,0,
15/06/2014,02:52:51,408.68,415.68,413.82,0,0,0,,,0,,0,
15/06/2014,02:57:51,408.51,415.33,413.8,0,0,0,,,0,,0,
15/06/2014,03:02:51,408.86,415.96,414.06,0,0,0,,,0,,0,
15/06/2014,03:07:51,408.28,415.75,413.3,0,0,0,,,0,,0,
15/06/2014,03:12:51,408.46,415.88,413.55,0,0,0,,,0,,0,
15/06/2014,03:17:51,408.77,416.11,414.02,0,0,0,,,0,,0,
15/06/2014,03:22:51,408.58,415.68,413.36,0,0,0,,,0,,0,
15/06/2014,03:27:51,408.14,415.4,413.59,0,0,0,,,0,,0,
15/06/2014,03:32:51,408.81,415.59,413.64,0,0,0,,,0,,0,
15/06/2014,03:37:51,408.68,415.71,413.67,0,0,0,,,0,,0,
15/06/2014,03:42:51,408.68,415.04,413.23,0,0,0,,,0,,0,
15/06/2014,03:47:51,408.91,415.59,414.03,0,0,0,,,0,,0,
15/06/2014,03:52:51,408.59,415.42,414.08,0,0,0,,,0,,0,
15/06/2014,03:57:51,408.4,415.87,413.73,0,0,0,,,0,,0,
15/06/2014,04:02:51,408.07,415.66,413.36,0,0,0,,,0,,0,
15/06/2014,04:07:51,407.64,414.84,412.97,0,0,0,,,0,,0,
15/06/2014,04:12:51,407.84,415.14,413.31,0,0,0,,,0,,0,
15/06/2014,04:17:51,408.33,415.33,413.89,0,0,0,,,0,,0,
15/06/2014,04:22:51,408.13,415.07,413.51,0,0,0,,,0,,0,
15/06/2014,04:27:51,408.25,415.69,413.8,0,0,0,,,0,,0,
15/06/2014,04:32:51,408.51,415.33,413.76,0,0,0,,,0,,0,
15/06/2014,04:37:51,407.85,415.02,413.25,0,0,0,,,0,,0,
15/06/2014,04:42:51,408.17,415.42,413.63,0,0,0,,,0,,0,
15/06/2014,04:47:51,409.03,416.01,413.91,0,0,0,,,0,,0,
15/06/2014,04:52:51,408.76,415.58,413.78,0,0,0,,,0,,0,
15/06/2014,04:57:51,407.92,414.69,413.17,0,0,0,,,0,,0,
15/06/2014,05:02:51,407.75,414.83,413.35,0,0,0,,,0,,0,
15/06/2014,05:07:51,407.63,414.65,413.39,0,0,0,,,0,,0,
15/06/2014,05:12:51,407.78,415.41,413.21,0,0,0,,,0,,0,
15/06/2014,05:17:51,407.88,415.01,413.65,0,0,0,,,0,,0,
15/06/2014,05:22:51,408.22,415.39,413.22,0,0,0,,,0,,0,
15/06/2014,05:27:51,408.37,414.7,413.43,0,0,0,,,0,,0,
15/06/2014,05:32:51,408.44,415.01,413.73,0,0,0,,,0,,0,
15/06/2014,05:37:51,407.52,414.83,413.44,0,0,0,,,0,,0,
15/06/2014,05:42:51,408.45,415.36,414.04,0,0,0,,,0,,0,
15/06/2014,05:47:51,408.1,415.68,414.19,0,0,0,,,0,,0,
15/06/2014,05:52:51,407.41,415.32,413.58,0,0,0,,,0,,0,
15/06/2014,05:57:51,407.48,414.83,413.28,0,0,0,,,0,,0,
15/06/2014,06:02:51,407.5,414.46,413.25,0,0,0,,,0,,0,
15/06/2014,06:07:51,407.85,414.69,413.37,0,0,0,,,0,,0,
15/06/2014,06:12:51,408.05,414.84,413.45,0,0,0,,,0,,0,
15/06/2014,06:17:51,407.73,414.48,413.35,0,0,0,,,0,,0,
15/06/2014,06:22:51,406.98,414.02,412.35,0,0,0,,,0,,0,
15/06/2014,06:27:51,407.66,414.27,413.03,0,0,0,,,0,,0,
15/06/2014,06:32:51,407.2,414.39,412.86,0,0,0,,,0,,0,
15/06/2014,06:37:51,407.26,414.84,413.36,0,0,0,,,0,,0,
15/06/2014,06:42:51,407.72,414.86,412.89,0,0,0,,,0,,0,
15/06/2014,06:47:51,408.28,415.61,413.78,0,0,0,,,0,,0,
15/06/2014,06:52:51,407.71,414.85,413.32,0,0,0,,,0,,0,
15/06/2014,06:57:51,408.21,415.03,413.58,0,0,0,,,0,,0,
15/06/2014,07:02:51,407.82,414.44,413.17,0,0,0,,,0,,0,
15/06/2014,07:07:51,408.87,415.22,413.75,0,0,0,,,0,,0,
15/06/2014,07:12:51,407.85,414.5,413.53,0,0,0,,,0,,0,
15/06/2014,07:17:51,408.74,415.12,413.95,0,0,0,,,0,,0,
15/06/2014,07:22:51,407.92,414.59,413.04,0,0,0,,,0,,0,
15/06/2014,07:27:51,408.11,414.34,413.14,0,0,0,,,0,,0,
15/06/2014,07:32:51,408.08,414.2,412.77,0,0,0,,,0,,0,
15/06/2014,07:37:51,406.55,412.71,411.23,0,0,0,,,0,,0,
15/06/2014,07:42:51,407.7,413.84,412.44,0,0,0,,,0,,0,
15/06/2014,07:47:51,407.29,414.33,412.65,0,0,0,,,0,,0,
15/06/2014,07:52:51,406.98,413.99,412.24,0,0,0,,,0,,0,
15/06/2014,07:57:51,407.2,413.61,411.82,0,0,0,,,0,,0,
15/06/2014,08:02:51,406.67,413.55,411.95,0,0,0,,,0,,0,
15/06/2014,08:07:51,405.91,412.62,411.34,0,0,0,,,0,,0,
15/06/2014,08:12:51,406.53,413.26,411.73,0,0,0,,,0,,0,
15/06/2014,08:17:51,407.03,413.48,411.95,0,0,0,,,0,,0,
15/06/2014,08:22:51,407.04,413.9,412.46,0,0,0,,,0,,0,
15/06/2014,08:27:51,406.38,413.09,411.76,0,0,0,,,0,,0,
15/06/2014,08:32:51,408.01,415.35,413.43,0,0,0,,,0,,0,
15/06/2014,08:37:51,408.09,415,413.39,0,0,0,,,0,,0,
15/06/2014,08:42:51,408.38,415.42,413.79,0,0,0,,,0,,0,
15/06/2014,08:47:51,410.26,417.27,415.39,2.62,2.44,2.74,,,0,,0,
15/06/2014,08:52:51,410.71,417.5,415.7,2.75,2.58,2.91,,,0,,0,
15/06/2014,08:57:51,412.85,419.47,417.9,5.2,5.05,5.25,,,0,,0,
15/06/2014,09:02:51,412.56,419.38,417.09,5.85,5.71,5.89,,,0,,0,
15/06/2014,09:07:51,412.64,419.51,417.54,6.11,6.02,6.17,,,0,,0,
15/06/2014,09:12:51,414.35,421.17,418.73,6.48,6.34,6.53,,,0,,0,
15/06/2014,09:17:51,415.05,422.3,419.83,6.62,6.52,6.68,,,0,,0,
15/06/2014,09:22:51,413.88,420.95,418.85,5.68,5.55,5.74,,,0,,0,
15/06/2014,09:27:51,413.39,420.35,418.33,5.52,5.43,5.61,,,0,,0,
15/06/2014,09:32:51,413.23,420.1,418.14,5.86,5.79,5.96,,,0,,0,
15/06/2014,09:37:51,413.74,420.96,418.84,6.63,6.54,6.71,,,0,,0,
15/06/2014,09:42:51,414.4,421.37,419.72,7.01,6.91,7.07,,,0,,0,
15/06/2014,09:47:51,414.08,421.54,419.79,7.42,7.32,7.51,,,0,,0,
15/06/2014,09:52:51,415.81,422.55,420.73,7.63,7.55,7.68,,,0,,0,
15/06/2014,09:57:51,415.64,422.77,420.96,7.47,7.37,7.51,,,0,,0,
15/06/2014,10:02:51,415.7,422.79,420.62,7.64,7.55,7.68,,,0,,0,
15/06/2014,10:07:51,415.18,422.46,420.24,7.49,7.35,7.57,,,0,,0,
15/06/2014,10:12:51,415.91,423.04,420.51,7.83,7.75,7.9,,,0,,0,
15/06/2014,10:17:51,414.99,422.54,420.06,8.12,8,8.17,,,0,,0,
15/06/2014,10:22:51,415.35,422.99,420.49,8.19,8.07,8.24,,,0,,0,
15/06/2014,10:27:51,415.53,422.68,419.98,8.03,7.89,8.02,,,0,,0,
15/06/2014,10:32:51,415.79,422.86,420.44,8.2,8.06,8.24,,,0,,0,
15/06/2014,10:37:51,414.43,421.46,419.24,7.85,7.69,7.9,,,0,,0,
15/06/2014,10:42:51,415.87,423.42,420.69,8.2,8.08,8.27,,,0,,0,
15/06/2014,10:47:51,417.11,424.67,421.89,8.29,8.13,8.33,,,0,,0,
15/06/2014,10:52:51,416.47,423.3,420.93,8.14,7.98,8.17,,,0,,0,
15/06/2014,10:57:51,416.17,422.88,421.22,7.52,7.3,7.56,,,0,,0,
15/06/2014,11:02:51,416.25,423.72,421.57,8.23,8.07,8.29,,,0,,0,
15/06/2014,11:07:51,416.08,422.91,420.59,8.59,8.45,8.67,,,0,,0,
15/06/2014,11:12:51,416.96,424.17,421.75,8.99,8.79,9.06,,,0,,0,
15/06/2014,11:17:51,416.34,423.48,421.01,8.51,8.31,8.56,,,0,,0,
15/06/2014,11:22:51,415.88,422.97,420.84,8,7.82,8.09,,,0,,0,
15/06/2014,11:27:51,415.89,423.66,420.58,8.44,8.25,8.51,,,0,,0,
15/06/2014,11:32:51,417,424.42,422.05,9.03,8.77,9.07,,,0,,0,
15/06/2014,11:37:51,418.49,426.27,423.69,8.58,8.37,8.65,,,0,,0,
15/06/2014,11:42:51,418.64,425.9,422.78,8.57,8.31,8.62,,,0,,0,
15/06/2014,11:47:51,419.18,426.19,424.12,9.16,8.84,9.19,,,0,,0,
15/06/2014,11:52:51,419.8,427.55,424.66,9.41,9.15,9.46,,,0,,0,
15/06/2014,11:57:51,420.35,428.22,425.71,9.11,8.83,9.2,,,0,,0,
15/06/2014,12:02:51,419.91,427.08,424.59,9.29,8.95,9.35,,,0,,0,
15/06/2014,12:07:51,420.51,427.88,425.5,9.33,9.02,9.36,,,0,,0,
15/06/2014,12:12:51,419.7,427.44,424.59,9.32,9.02,9.37,,,0,,0,
15/06/2014,12:17:51,420.38,427.75,425.38,9.4,9.05,9.45,,,0,,0,
15/06/2014,12:22:51,420.12,427.73,424.98,9.66,9.35,9.7,,,0,,0,
15/06/2014,12:27:51,420.2,426.91,424.58,9.66,9.31,9.67,,,0,,0,
15/06/2014,12:32:51,419.69,427.02,424.68,9.63,9.29,9.68,,,0,,0,
15/06/2014,12:37:51,420.34,427.68,425.06,9.48,9.14,9.5,,,0,,0,
15/06/2014,12:42:51,420.36,428.19,425.28,9.43,9.07,9.48,,,0,,0,
15/06/2014,12:47:51,421.09,427.54,425.63,9.3,8.95,9.34,,,0,,0,
15/06/2014,12:52:51,420.33,427.58,424.72,9.26,8.91,9.3,,,0,,0,
15/06/2014,12:57:51,420.22,427.37,425.07,9.26,8.85,9.28,,,0,,0,
15/06/2014,13:02:51,420.52,428.42,425.45,9.16,8.77,9.22,,,0,,0,
15/06/2014,13:07:51,420.12,427.42,424.53,9.22,8.84,9.28,,,0,,0,
15/06/2014,13:12:51,420.33,427.92,424.96,9.25,8.89,9.3,,,0,,0,
15/06/2014,13:17:51,418.52,425.61,423.14,8.35,7.99,8.31,,,0,,0,
15/06/2014,13:22:51,419.1,426.4,424.38,9.03,8.59,9.05,,,0,,0,
15/06/2014,13:27:51,419.23,426.37,423.91,9.21,8.79,9.09,,,0,,0,
15/06/2014,13:32:51,418.04,425.15,422.63,9.11,8.72,8.99,,,0,,0,
15/06/2014,13:37:51,419.14,426.41,423.96,8.91,8.5,8.8,,,0,,0,
15/06/2014,13:42:51,418.89,425.99,423.77,8.43,8.02,8.38,,,0,,0,
15/06/2014,13:47:51,419.19,426.85,423.89,8.34,7.94,8.32,,,0,,0,
15/06/2014,13:52:51,418.5,426.11,423.44,8.69,8.3,8.59,,,0,,0,
15/06/2014,13:57:51,418.09,425.65,423.15,8.28,7.87,8.17,,,0,,0,
15/06/2014,14:02:51,418.01,424.66,422.46,8.14,7.74,8.07,,,0,,0,
15/06/2014,14:07:51,417.82,424.96,422.59,8.31,7.89,8.19,,,0,,0,
15/06/2014,14:12:51,418.26,425.66,423.13,7.98,7.6,7.87,,,0,,0,
15/06/2014,14:17:51,417.98,424.84,422.79,7.66,7.26,7.6,,,0,,0,
15/06/2014,14:22:51,417.26,424.09,421.92,7.62,7.21,7.52,,,0,,0,
15/06/2014,14:27:51,417.48,424.1,422.16,7.72,7.33,7.67,,,0,,0,
15/06/2014,14:32:51,417.58,425.19,422.47,7.71,7.35,7.57,,,0,,0,
15/06/2014,14:37:51,418.46,425.79,423.06,7.88,7.48,7.78,,,0,,0,
15/06/2014,14:42:51,417.96,424.91,422.59,7.98,7.55,7.87,,,0,,0,
15/06/2014,14:47:51,418.4,425.94,423.18,7.66,7.3,7.61,,,0,,0,
15/06/2014,14:52:51,417.67,425.33,422.49,7.36,6.99,7.22,,,0,,0,
15/06/2014,14:57:51,417.55,424.89,422.37,7.51,7.15,7.44,,,0,,0,
15/06/2014,15:02:51,410.63,417.57,415.06,1.58,1.11,1.56,,,0,,0,
15/06/2014,15:07:51,414.65,421.27,418.65,5.44,5,5.29,,,0,,0,
15/06/2014,15:12:51,417.88,425.05,422.6,7.3,6.92,7.23,,,0,,0,
15/06/2014,15:17:51,418.7,425.22,423.16,7.89,7.47,7.74,,,0,,0,
15/06/2014,15:22:51,417.95,424.46,422.15,8.07,7.64,8.11,,,0,,0,
15/06/2014,15:27:51,407.89,415.24,412.81,0,0,0,,,0,,0,
15/06/2014,15:32:51,408.02,414.31,412.8,0,0,0,,,0,,0,
15/06/2014,15:37:51,409.52,415.87,413.79,0,0,0,,,0,,0,
15/06/2014,15:42:51,419.03,425.96,423.99,7.73,7.36,7.82,,,0,,0,
15/06/2014,15:47:51,408.38,415.68,413.38,0,0,0,,,0,,0,
15/06/2014,15:52:51,408.01,414.79,412.48,0,0,0,,,0,,0,
15/06/2014,15:57:51,418.33,425.18,422.59,7.78,7.42,7.85,,,0,,0,
15/06/2014,16:02:51,417.87,425.01,422.63,7.83,7.46,7.88,,,0,,0,
15/06/2014,16:07:51,418.12,425.2,422.6,7.39,6.98,7.4,,,0,,0,
15/06/2014,16:12:51,417.76,424.33,422.38,7.52,7.14,7.61,,,0,,0,
15/06/2014,16:17:51,417.96,425.47,422.74,7.77,7.43,7.86,,,0,,0,
15/06/2014,16:22:51,418.28,424.79,422.56,7.43,7.05,7.49,,,0,,0,
15/06/2014,16:27:51,408.78,415.24,413.26,0,0,0,,,0,,0,
15/06/2014,16:32:51,418.81,426.05,423.42,8.05,7.73,8.12,,,0,,0,
15/06/2014,16:37:51,418.82,425.8,422.97,7.75,7.42,7.81,,,0,,0,
15/06/2014,16:42:51,418.61,425.26,422.74,7.13,6.8,7.2,,,0,,0,
15/06/2014,16:47:51,408.69,416.01,413.56,0,0,0,,,0,,0,
15/06/2014,16:52:51,409.19,416.05,414.16,0,0,0,,,0,,0,
15/06/2014,16:57:51,409.08,415.71,413.33,0,0,0,,,0,,0,
15/06/2014,17:02:51,409.13,415.43,413.09,0,0,0,,,0,,0,
15/06/2014,17:07:51,408.29,415.45,413.25,0,0,0,,,0,,0,
15/06/2014,17:12:51,409.4,416.52,414.31,0,0,0,,,0,,0,
15/06/2014,17:17:51,409.47,415.66,413.9,0,0,0,,,0,,0,
15/06/2014,17:22:51,409.08,415.76,413.66,0,0,0,,,0,,0,
15/06/2014,17:27:51,409.05,415.6,414.06,0,0,0,,,0,,0,
15/06/2014,17:32:51,408.45,416.01,413.44,0,0,0,,,0,,0,
15/06/2014,17:37:51,412.72,419.44,417.03,2.57,2.27,2.73,,,0,,0,
15/06/2014,17:42:51,416.15,422.14,420.1,5.35,5.05,5.42,,,0,,0,
15/06/2014,17:47:51,410.31,416.82,414.8,0,0,0,,,0,,0,
15/06/2014,17:52:51,410.28,416.38,414.4,0,0,0,,,0,,0,
15/06/2014,17:57:51,409.76,416.35,414,0,0,0,,,0,,0,
15/06/2014,18:02:51,412.44,419.36,416.99,2.14,1.86,2.29,,,0,,0,
15/06/2014,18:07:51,414.39,421.74,418.95,4.22,3.93,4.27,,,0,,0,
15/06/2014,18:12:51,411.55,418.19,416.15,1.66,1.34,1.79,,,0,,0,
15/06/2014,18:17:51,415.7,422.18,419.93,4.65,4.36,4.73,,,0,,0,
15/06/2014,18:22:51,409.36,416.91,414.29,0,0,0,,,0,,0,
15/06/2014,18:27:51,414.78,421.99,419.45,4.35,4.09,4.41,,,0,,0,
15/06/2014,18:32:51,414.21,420.61,418.85,3.55,3.29,3.64,,,0,,0,
15/06/2014,18:37:51,411.12,417.81,415.52,1.28,1.03,1.42,,,0,,0,
15/06/2014,18:42:51,411.96,418.86,416.56,2.1,1.86,2.26,,,0,,0,
15/06/2014,18:47:51,414.4,421.49,419.4,4.04,3.8,4.09,,,0,,0,
15/06/2014,18:52:51,413.59,421.05,418.47,3.48,3.25,3.59,,,0,,0,
15/06/2014,18:57:51,412.55,418.86,416.97,2.36,2.1,2.5,,,0,,0,
15/06/2014,19:02:51,412.24,418.99,417.01,2.18,1.94,2.33,,,0,,0,
15/06/2014,19:07:51,412.37,419.04,416.79,1.91,1.69,2.05,,,0,,0,
15/06/2014,19:12:51,412.07,418.61,416.68,1.58,1.32,1.71,,,0,,0,
15/06/2014,19:17:51,410.7,418.08,415.54,1.02,0,1.15,,,0,,0,
15/06/2014,19:22:51,410.24,417.04,414.94,0,0,0,,,0,,0,
15/06/2014,19:27:51,409.33,416.11,414.32,0,0,0,,,0,,0,
15/06/2014,19:32:51,409.41,416.42,413.81,0,0,0,,,0,,0,
15/06/2014,19:37:51,408.69,415.68,413.93,0,0,0,,,0,,0,
15/06/2014,19:42:51,408.94,416.32,414.07,0,0,0,,,0,,0,
15/06/2014,19:47:51,409.07,416.5,414.13,0,0,0,,,0,,0,
15/06/2014,19:52:51,408.1,415.25,413.49,0,0,0,,,0,,0,
15/06/2014,19:57:51,408.3,415.62,413.41,0,0,0,,,0,,0,
15/06/2014,20:02:51,408.96,415.82,414.29,0,0,0,,,0,,0,
15/06/2014,20:07:51,408.57,416.51,414.13,0,0,0,,,0,,0,
15/06/2014,20:12:51,406.27,414.46,412.24,0,0,0,,,0,,0,
15/06/2014,20:17:51,406.61,414.35,412.8,0,0,0,,,0,,0,
15/06/2014,20:22:51,404.38,412.66,410.81,0,0,0,,,0,,0,
15/06/2014,20:27:51,404.62,413.19,411.53,0,0,0,,,0,,0,
15/06/2014,20:32:51,405.28,413.43,411.88,0,0,0,,,0,,0,
15/06/2014,20:37:51,404.74,412.95,411.29,0,0,0,,,0,,0,
15/06/2014,20:42:51,405.1,413.34,411.85,0,0,0,,,0,,0,
15/06/2014,20:47:51,405.24,413.01,412.18,0,0,0,,,0,,0,
15/06/2014,20:52:51,405.91,413.92,412.19,0,0,0,,,0,,0,
15/06/2014,20:57:51,406.09,413.63,412.48,0,0,0,,,0,,0,
15/06/2014,21:02:51,405.89,413.76,412.58,0,0,0,,,0,,0,
15/06/2014,21:07:51,406.04,414.59,412.65,0,0,0,,,0,,0,
15/06/2014,21:12:51,406.45,414.54,413.11,0,0,0,,,0,,0,
15/06/2014,21:17:51,406.22,414.73,412.97,0,0,0,,,0,,0,
15/06/2014,21:22:51,406.5,414.84,412.94,0,0,0,,,0,,0,
15/06/2014,21:27:51,407.06,415.25,413.69,0,0,0,,,0,,0,
15/06/2014,21:32:51,407.21,415.23,413.87,0,0,0,,,0,,0,
15/06/2014,21:37:51,407.21,415.47,413.73,0,0,0,,,0,,0,
15/06/2014,21:42:51,407,414.62,413.26,0,0,0,,,0,,0,
15/06/2014,21:47:51,407.78,416.05,414.24,0,0,0,,,0,,0,
15/06/2014,21:52:51,405.83,413.83,412.7,0,0,0,,,0,,0,
15/06/2014,21:57:51,405.92,413.99,412.73,0,0,0,,,0,,0,
15/06/2014,22:02:51,405.17,413.34,411.73,0,0,0,,,0,,0,
15/06/2014,22:07:51,405.28,413.21,412.35,0,0,0,,,0,,0,
15/06/2014,22:12:51,405.93,413.67,412.69,0,0,0,,,0,,0,
15/06/2014,22:17:51,406.26,414.07,412.85,0,0,0,,,0,,0,
15/06/2014,22:22:51,406.66,414.73,413.48,0,0,0,,,0,,0,
15/06/2014,22:27:51,407.4,415.5,414.15,0,0,0,,,0,,0,
15/06/2014,22:32:51,407.78,415.94,414.35,0,0,0,,,0,,0,
15/06/2014,22:37:51,407.53,415.53,414.1,0,0,0,,,0,,0,
15/06/2014,22:42:51,406.67,414.51,413.08,0,0,0,,,0,,0,
15/06/2014,22:47:51,407.91,415.51,414.25,0,0,0,,,0,,0,
15/06/2014,22:52:51,406.78,415.39,413.61,0,0,0,,,0,,0,
15/06/2014,22:57:51,407.35,415.45,413.93,0,0,0,,,0,,0,
15/06/2014,23:02:51,407.59,414.96,413.72,0,0,0,,,0,,0,
15/06/2014,23:07:51,407.84,415.5,414.09,0,0,0,,,0,,0,
15/06/2014,23:12:51,408.06,416.2,414.6,0,0,0,,,0,,0,
15/06/2014,23:17:51,406.87,414.68,413.66,0,0,0,,,0,,0,
15/06/2014,23:22:51,407.17,415.13,413.55,0,0,0,,,0,,0,
15/06/2014,23:27:51,407.53,415.41,413.66,0,0,0,,,0,,0,
15/06/2014,23:32:51,407.52,415.73,413.89,0,0,0,,,0,,0,
15/06/2014,23:37:51,405.51,414.01,412.18,0,0,0,,,0,,0,
15/06/2014,23:42:51,407.49,414.99,413.04,0,0,0,,,0,,0,
15/06/2014,23:47:51,407.22,415.12,413.62,0,0,0,,,0,,0,
15/06/2014,23:52:51,407.44,415.51,413.58,0,0,0,,,0,,0,
15/06/2014,23:57:51,407.66,415.17,413.55,0,0,0,,,0,,0,
,,,,,,,,,,,,,
,,421.09,428.42,425.71,9.66,9.35,9.7,#¡DIV/0!,0,0,0,0,0
,,401.57,407.51,406.37,0,0,0,#¡DIV/0!,0,0,0,0,0
,,409.21,416.14,414.24,2.02,1.95,2.05,#¡DIV/0!,#¡DIV/0!,0,#¡DIV/0!,0,#¡DIV/0!
