Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
01/08/2014,19:27:00,408.27,414.22,413.37,0,0,0,,,,,0
01/08/2014,19:32:00,408.8,414.75,413.89,0,0,0,,,,,0
01/08/2014,19:37:00,407.11,412.55,412.28,0,0,0,,,,,0
01/08/2014,19:42:00,408.35,414.54,413.85,0,0,0,,,,,0
01/08/2014,19:47:00,406.89,413.5,412.19,0,0,0,,,,,0
01/08/2014,19:52:00,406.5,413.13,412.49,0,0,0,,,,,0
01/08/2014,19:57:00,406.43,412.62,412.51,0,0,0,,,,,0
01/08/2014,20:02:00,405.9,412.36,411.79,0,0,0,,,,,0
01/08/2014,20:07:00,404.82,410.48,410.93,0,0,0,,,,,0
01/08/2014,20:12:00,404.79,411.16,411.61,0,0,0,,,,,0
01/08/2014,20:17:00,404.81,411.26,411.7,0,0,0,,,,,0
01/08/2014,20:22:00,405.46,412.35,412,0,0,0,,,,,0
01/08/2014,20:27:00,406.17,412.65,412.51,0,0,0,,,,,0
01/08/2014,20:32:00,405.87,413.01,412.6,0,0,0,,,,,0
01/08/2014,20:37:00,406.35,413.07,412.94,0,0,0,,,,,0
01/08/2014,20:42:00,405.97,412.58,412.34,0,0,0,,,,,0
01/08/2014,20:47:00,405.83,413.17,412.5,0,0,0,,,,,0
01/08/2014,20:52:00,406.66,413.57,413.37,0,0,0,,,,,0
01/08/2014,20:57:00,407.51,415,414.03,0,0,0,,,,,0
01/08/2014,21:02:00,406.31,413.31,412.83,0,0,0,,,,,0
01/08/2014,21:07:00,407.95,415.34,414.41,0,0,0,,,,,0
01/08/2014,21:12:00,407.84,415.14,414.08,0,0,0,,,,,0
01/08/2014,21:17:00,408.24,415.23,414.69,0,0,0,,,,,0
01/08/2014,21:22:00,406.55,413.41,413.11,0,0,0,,,,,0
01/08/2014,21:27:00,406.96,413.04,413.01,0,0,0,,,,,0
01/08/2014,21:32:00,406.94,413.74,413.27,0,0,0,,,,,0
01/08/2014,21:37:00,406.15,412.87,412.51,0,0,0,,,,,0
01/08/2014,21:42:00,406.09,413.5,412.73,0,0,0,,,,,0
01/08/2014,21:47:00,407.13,414.49,413.4,0,0,0,,,,,0
01/08/2014,21:52:00,407.41,414.67,413.44,0,0,0,,,,,0
01/08/2014,21:57:00,407.25,414.58,413.32,0,0,0,,,,,0
01/08/2014,22:02:00,407.85,415.24,414.04,0,0,0,,,,,0
01/08/2014,22:07:00,407.46,414.85,414.07,0,0,0,,,,,0
01/08/2014,22:12:00,407.57,414.8,414.02,0,0,0,,,,,0
01/08/2014,22:17:00,407.56,414.54,413.76,0,0,0,,,,,0
01/08/2014,22:22:00,407.86,414.4,413.3,0,0,0,,,,,0
01/08/2014,22:27:00,406.47,413.7,413.09,0,0,0,,,,,0
01/08/2014,22:32:00,406.62,413.61,413.12,0,0,0,,,,,0
01/08/2014,22:37:00,407.04,414.24,412.6,0,0,0,,,,,0
01/08/2014,22:42:00,406.85,414.62,412.89,0,0,0,,,,,0
01/08/2014,22:47:00,407.54,415.01,414.21,0,0,0,,,,,0
01/08/2014,22:52:00,407.96,415.05,413.83,0,0,0,,,,,0
01/08/2014,22:57:00,408.28,415.32,414.14,0,0,0,,,,,0
01/08/2014,23:02:00,407.4,414.27,413.36,0,0,0,,,,,0
01/08/2014,23:07:00,407.41,414.66,413.7,0,0,0,,,,,0
01/08/2014,23:12:00,407.84,414.5,413.91,0,0,0,,,,,0
01/08/2014,23:17:00,407.8,414.84,414.31,0,0,0,,,,,0
01/08/2014,23:22:00,407.85,415.1,414.17,0,0,0,,,,,0
01/08/2014,23:27:00,407.84,415.07,414.16,0,0,0,,,,,0
01/08/2014,23:32:00,408.1,414.42,413.67,0,0,0,,,,,0
01/08/2014,23:37:00,409.24,415.65,415.16,0,0,0,,,,,0
01/08/2014,23:42:00,409.61,416.17,415.25,0,0,0,,,,,0
01/08/2014,23:47:00,409.77,416.42,415.29,0,0,0,,,,,0
01/08/2014,23:52:00,409.76,416.46,415.09,0,0,0,,,,,0
01/08/2014,23:57:00,409.25,415.48,414.21,0,0,0,,,,,0
02/08/2014,00:02:00,409.04,415.55,414.67,0,0,0,,,,,0
02/08/2014,00:07:00,410.25,417.18,416.04,0,0,0,,,,,0
02/08/2014,00:12:00,409.91,416.93,415.59,0,0,0,,,,,0
02/08/2014,00:17:00,410.26,417.2,415.52,0,0,0,,,,,0
02/08/2014,00:22:00,410.69,417.26,416.06,0,0,0,,,,,0
02/08/2014,00:27:00,410.55,416.46,415.72,0,0,0,,,,,0
02/08/2014,00:32:00,410.51,417.12,416.14,0,0,0,,,,,0
02/08/2014,00:37:00,409.21,415.9,414.6,0,0,0,,,,,0
02/08/2014,00:42:00,409.19,416.65,414.64,0,0,0,,,,,0
02/08/2014,00:47:00,409.83,416.03,415.04,0,0,0,,,,,0
02/08/2014,00:52:00,410.15,416.89,415.16,0,0,0,,,,,0
02/08/2014,00:57:00,410.74,416.98,415.76,0,0,0,,,,,0
02/08/2014,01:02:00,410.66,417.57,415.46,0,0,0,,,,,0
02/08/2014,01:07:00,410.71,417.38,416.12,0,0,0,,,,,0
02/08/2014,01:12:00,411.11,417.62,416.37,0,0,0,,,,,0
02/08/2014,01:17:00,410.91,417.32,415.97,0,0,0,,,,,0
02/08/2014,01:22:00,411.13,417.82,416.26,0,0,0,,,,,0
02/08/2014,01:27:00,410.93,416.95,415.64,0,0,0,,,,,0
02/08/2014,01:32:00,410.42,416.59,415.08,0,0,0,,,,,0
02/08/2014,01:37:00,410.57,417.07,415.84,0,0,0,,,,,0
