Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],,,GENERACION [kWh]
03/07/2014,01:19:14,405.84,352.29,389.26,0,0,0,,,,,0,0,16.31
03/07/2014,01:24:14,405.47,350.33,388.85,0,0,0,,,,,0,0,16.31
03/07/2014,01:29:14,405.8,347.93,388.98,0,0,0,,,,,0,0,16.31
03/07/2014,01:34:14,406.67,328.19,385.64,0,0,0,,,,,0,0,16.31
03/07/2014,01:39:14,406,351.05,388.58,0,0,0,,,,,0,0,16.31
03/07/2014,01:44:14,406.59,351.36,389.62,0,0,0,,,,,0,0,16.31
03/07/2014,01:49:14,406.05,330.79,388.75,0,0,0,,,,,0,0,16.31
03/07/2014,01:54:14,406.17,351.31,388.95,0,0,0,,,,,0,0,16.31
03/07/2014,01:59:14,406.81,352.52,389.7,0,0,0,,,,,0,0,16.31
03/07/2014,02:04:14,407.09,353.91,389.94,0,0,0,,,,,0,0,16.31
03/07/2014,02:09:14,406.88,353.26,389.56,0,0,0,,,,,0,0,16.31
03/07/2014,02:14:14,406.39,354.63,390.01,0,0,0,,,,,0,0,16.31
03/07/2014,02:19:14,406.66,354.9,390.4,0,0,0,,,,,0,0,16.31
03/07/2014,02:24:14,408,354.27,390.92,0,0,0,,,,,0,0,16.31
03/07/2014,02:29:14,407.7,351.26,390.07,0,0,0,,,,,0,0,16.31
03/07/2014,02:34:14,407.77,348.67,390.51,0,0,0,,,,,0,0,16.31
03/07/2014,02:39:14,407.32,333.27,387.75,0,0,0,,,,,0,0,16.31
03/07/2014,02:44:14,407.77,346.21,389.59,0,0,0,,,,,0,0,16.31
03/07/2014,02:49:14,407.65,333.76,390.24,0,0,0,,,,,0,0,16.31
03/07/2014,02:54:14,407.34,330.68,388.89,0,0,0,,,,,0,0,16.31
03/07/2014,02:59:14,408.03,337.14,388.65,0,0,0,,,,,0,0,16.31
03/07/2014,03:04:14,408.52,334.38,388.47,0,0,0,,,,,0,0,16.31
03/07/2014,03:09:14,408.34,334.92,388.46,0,0,0,,,,,0,0,16.31
03/07/2014,03:14:14,408.42,331.54,389.27,0,0,0,,,,,0,0,16.31
03/07/2014,03:19:14,407.91,332.24,387.98,0,0,0,,,,,0,0,16.31
03/07/2014,03:24:14,408.08,332.94,388.88,0,0,0,,,,,0,0,16.31
03/07/2014,03:29:14,408.81,360.55,394,0,0,0,,,,,0,0,16.31
03/07/2014,03:34:14,408.55,327.71,388.27,0,0,0,,,,,0,0,16.31
03/07/2014,03:39:14,408.4,333.56,389.9,0,0,0,,,,,0,0,16.31
03/07/2014,03:44:14,408.37,335.3,391.26,0,0,0,,,,,0,0,16.31
03/07/2014,03:49:14,407.66,339.71,390.05,0,0,0,,,,,0,0,16.31
03/07/2014,03:54:14,407.74,348.55,390.13,0,0,0,,,,,0,0,16.31
03/07/2014,03:59:14,408.06,348.71,389.47,0,0,0,,,,,0,0,16.31
03/07/2014,04:04:14,407.39,336.21,395.42,0,0,0,,,,,0,0,16.31
03/07/2014,04:09:14,407.71,332.38,388.63,0,0,0,,,,,0,0,16.31
03/07/2014,04:14:14,407.69,332.73,388.3,0,0,0,,,,,0,0,16.31
03/07/2014,04:19:14,407.41,330.06,389.62,0,0,0,,,,,0,0,16.31
03/07/2014,04:24:14,407.18,329.33,386.56,0,0,0,,,,,0,0,16.31
03/07/2014,04:29:14,406.91,334.29,388.07,0,0,0,,,,,0,0,16.31
03/07/2014,04:34:14,407.86,336.39,388.28,0,0,0,,,,,0,0,16.31
03/07/2014,04:39:14,407.9,329.12,388.65,0,0,0,,,,,0,0,16.31
03/07/2014,04:44:14,407.68,350.12,390.91,0,0,0,,,,,0,0,16.31
03/07/2014,04:49:14,406.84,329.95,386.69,0,0,0,,,,,0,0,16.31
03/07/2014,04:54:14,407.78,328.12,388.73,0,0,0,,,,,0,0,16.31
03/07/2014,04:59:14,406.9,355.7,389.98,0,0,0,,,,,0,0,16.31
03/07/2014,05:04:14,407.09,356.21,392.82,0,0,0,,,,,0,0,16.31
03/07/2014,05:09:14,406.13,328.6,388.71,0,0,0,,,,,0,0,16.31
03/07/2014,05:14:14,406.91,332.55,386.56,0,0,0,,,,,0,0,16.31
03/07/2014,05:19:14,406.58,331.81,385.82,0,0,0,,,,,0,0,16.31
03/07/2014,05:24:14,406.5,340.17,387.53,0,0,0,,,,,0,0,16.31
03/07/2014,05:29:14,405.58,329.8,385.56,0,0,0,,,,,0,0,16.31
03/07/2014,05:34:14,405.06,330.8,384.7,0,0,0,,,,,0,0,16.31
03/07/2014,05:39:14,404.93,338.84,392.74,0,0,0,,,,,0,0,16.31
03/07/2014,05:44:14,404.81,348.92,388.99,0,0,0,,,,,0,0,16.31
03/07/2014,05:49:14,405.02,348.83,388.47,0,0,0,,,,,0,0,16.31
03/07/2014,05:54:14,405.77,348.63,388.14,0,0,0,,,,,0,0,16.31
03/07/2014,05:59:14,405.18,348.93,388,0,0,0,,,,,0,0,16.31
03/07/2014,06:04:14,403.73,346.54,386.63,0,0,0,,,,,0,0,16.31
03/07/2014,06:09:14,402.79,322.77,383.24,0,0,0,,,,,0,0,16.31
03/07/2014,06:14:14,403.27,324.61,381.95,0,0,0,,,,,0,0,16.31
03/07/2014,06:19:14,404.18,324.06,383,0,0,0,,,,,0,0,16.31
03/07/2014,06:24:14,404.98,322.98,384.12,0,0,0,,,,,0,0,16.31
03/07/2014,06:29:14,405.22,353.93,389.44,0,0,0,,,,,0,0,16.31
03/07/2014,06:34:14,406.25,323.9,384.51,0,0,0,,,,,0,0,16.31
03/07/2014,06:39:14,405.7,324.31,384.35,0,0,0,,,,,0,0,16.31
03/07/2014,06:44:14,404.64,322.95,382.99,0,0,0,,,,,0,0,16.31
03/07/2014,06:49:14,403.63,322.81,381.8,0,0,0,,,,,0,0,16.31
03/07/2014,06:54:14,404.06,323.74,382.21,0,0,0,,,,,0,0,16.31
03/07/2014,06:59:14,404.08,322.8,382.09,0,0,0,,,,,0,0,16.31
03/07/2014,07:04:14,404.49,318.66,382.18,0,0,0,,,,,0,0,16.31
03/07/2014,07:09:14,403.23,321.98,383.2,0,0,0,,,,,0,0,16.31
03/07/2014,07:14:14,404.28,319.71,380.89,0,0,0,,,,,0,0,16.31
03/07/2014,07:19:14,404.5,332.23,382.53,0,0,0,,,,,0,0,16.31
03/07/2014,07:24:14,405.83,327.62,382.79,0,0,0,,,,,0,0,16.31
03/07/2014,07:29:14,408.38,327.46,385,0,0,0,,,,,0,0,16.31
03/07/2014,07:34:14,409.39,361.86,393.9,0,0,0,,,,,0,0,16.31
03/07/2014,07:39:14,409.33,327.54,386.23,0,0,0,,,,,0,0,16.31
03/07/2014,07:44:14,407.64,331.03,385.6,0,0,0,,,,,0,0,16.31
03/07/2014,07:49:14,408.53,329.74,384.84,0,0,0,,,,,0,0,16.31
03/07/2014,07:54:14,407.89,322.21,383.68,0,0,0,,,,,0,0,16.31
03/07/2014,07:59:14,407.7,322.82,384.6,0,0,0,,,,,0,0,16.31
03/07/2014,08:04:14,406.71,320.84,382.92,0,0,0,,,,,0,0,16.31
03/07/2014,08:09:14,405.99,320.7,382.15,0,0,0,,,,,0,0,16.31
03/07/2014,08:14:14,405.49,321.03,382.48,0,0,0,,,,,0,0,16.31
03/07/2014,08:19:14,404.2,317.9,381.36,0,0,0,,,,,0,0,16.31
03/07/2014,08:24:14,404.55,316.79,382.23,0,0,0,,,,,0,0,16.31
03/07/2014,08:29:14,403.93,329.87,382.07,0,0,0,,,,,0,0,16.31
03/07/2014,08:34:14,406.02,346.58,392.95,0,0,0,,,,,0,0,16.31
03/07/2014,08:39:14,405.39,326.93,385.81,0,0,0,,,,,0,0,16.31
03/07/2014,08:44:14,405.3,328.24,385.94,0,0,0,,,,,0,0,16.31
03/07/2014,08:49:14,404.34,321.36,383.44,0,0,0,,,,,0,0,16.31
03/07/2014,08:54:14,404.14,332.16,383.89,0,0,0,,,,,0,0,16.31
03/07/2014,08:59:14,403.51,330.28,382.54,0,0,0,,,,,0,0,16.31
03/07/2014,09:04:14,403.62,328.29,382.72,0,0,0,,,,,0,0,16.31
03/07/2014,09:09:14,403.96,330.75,382.52,0,0,0,,,,,0,0,16.31
03/07/2014,09:14:14,403.7,331.7,382.32,0,0,0,,,,,0,0,16.31
03/07/2014,09:19:14,406.15,318.66,380.84,0,0,0,,,,,0,0,16.31
03/07/2014,09:24:14,406.26,325.89,382.74,0,0,0,,,,,0,0,16.31
03/07/2014,09:29:14,406.6,325.43,382.82,0,0,0,,,,,0,0,16.31
03/07/2014,09:34:14,405.8,325.38,382.26,0,0,0,,,,,0,0,16.31
03/07/2014,09:39:14,406.24,324.82,382.45,0,0,0,,,,,0,0,16.31
03/07/2014,09:44:14,405.17,323.74,381.42,0,0,0,,,,,0,0,16.31
03/07/2014,09:49:14,404.01,321.09,380.18,0,0,0,,,,,0,0,16.31
03/07/2014,09:54:14,404.19,320.7,379.81,0,0,0,,,,,0,0,16.31
03/07/2014,09:59:14,403.51,317.99,379.46,0,0,0,,,,,0,0,16.31
03/07/2014,10:04:14,403.77,322.32,380.03,0,0,0,,,,,0,0,16.31
03/07/2014,10:09:14,406.45,327.67,382.3,0,0,0,,,,,0,0,16.31
03/07/2014,10:14:14,404.33,324.6,381.78,0,0,0,,,,,0,0,16.31
03/07/2014,10:19:14,404.02,327.29,380.06,0,0,0,,,,,0,0,16.31
03/07/2014,10:24:14,405.45,325.23,381.95,0,0,0,,,,,0,0,16.31
03/07/2014,10:29:14,404.59,327.47,381.69,0,0,0,,,,,0,0,16.31
03/07/2014,10:34:14,403.59,327.9,380.34,0,0,0,,,,,0,0,16.31
03/07/2014,10:39:14,403.66,325.87,380.13,0,0,0,,,,,0,0,16.31
03/07/2014,10:44:14,404.24,318.15,381.6,0,0,0,,,,,0,0,16.31
03/07/2014,10:49:14,403.61,315.89,381.19,0,0,0,,,,,0,0,16.31
03/07/2014,10:54:14,405.01,330.5,383.05,0,0,0,,,,,0,0,16.31
03/07/2014,10:59:14,404.43,356.2,390.12,0,0,0,,,,,0,0,16.31
03/07/2014,11:04:14,404.06,333.57,388.52,0,0,0,,,,,0,0,16.31
03/07/2014,11:09:14,402.08,344.22,384.03,0,0,0,,,,,0,0,16.31
03/07/2014,11:14:14,402.55,357.74,387.17,0,0,0,,,,,0,0,16.31
03/07/2014,11:19:14,403.69,357.71,388.47,0,0,0,,,,,0,0,16.31
03/07/2014,11:24:14,404.11,355.7,387.99,0,0,0,,,,,0,0,16.31
03/07/2014,11:29:14,403.55,353.4,387.7,0,0,0,,,,,0,0,16.31
03/07/2014,11:34:14,404.26,354.22,387.88,0,0,0,,,,,0,0,16.31
03/07/2014,11:39:14,403.23,352.54,386.92,0,0,0,,,,,0,0,16.31
03/07/2014,11:44:14,404.24,352.79,387.36,0,0,0,,,,,0,0,16.31
03/07/2014,11:49:14,404.55,358.15,389.56,0,0,0,,,,,0,0,16.31
03/07/2014,11:54:14,404.69,357.96,389.61,0,0,0,,,,,0,0,16.31
03/07/2014,11:59:14,404.7,356.08,388.56,0,0,0,,,,,0,0,16.31
03/07/2014,12:04:14,404.89,356.21,387.95,0,0,0,,,,,0,0,16.31
03/07/2014,12:09:14,404.48,354.19,387.86,0,0,0,,,,,0,0,16.31
03/07/2014,12:14:14,403.74,353.02,387.22,0,0,0,,,,,0,0,16.31
03/07/2014,12:19:14,404.34,351.35,387.31,0,0,0,,,,,0,0,16.31
03/07/2014,12:24:14,403.9,347.07,385.86,0,0,0,,,,,0,0,16.31
03/07/2014,12:29:14,403.64,348.2,386.14,0,0,0,,,,,0,0,16.31
03/07/2014,12:34:14,402.56,339.18,382.64,0,0,0,,,,,0,0,16.31
03/07/2014,12:39:14,404.18,348.12,385.7,0,0,0,,,,,0,0,16.31
03/07/2014,12:44:14,403.85,343.63,384.16,0,0,0,,,,,0,0,16.31
03/07/2014,12:49:14,403.51,343.78,384.48,0,0,0,,,,,0,0,16.31
03/07/2014,12:54:14,403.35,343.43,383.75,0,0,0,,,,,0,0,16.31
03/07/2014,12:59:14,403.59,345.04,384.29,0,0,0,,,,,0,0,16.31
03/07/2014,13:04:14,404.93,344.65,385.62,0,0,0,,,,,0,0,16.31
03/07/2014,13:09:14,408.91,344.65,388.2,4.13,4.15,4.42,,,,,2799.34,2.79934,16.54
03/07/2014,13:14:14,403.39,336.7,383.81,0,0,0,,,,,0,0,16.54
03/07/2014,13:19:14,404.11,351.64,386.99,0,0,0,,,,,0,0,16.54
03/07/2014,13:24:14,404.65,354.66,387.91,0,0,0,,,,,0,0,16.54
03/07/2014,13:29:14,403.87,347.42,384.89,0,0,0,,,,,0,0,16.54
03/07/2014,13:34:14,403.79,342.82,384.11,0,0,0,,,,,0,0,16.54
03/07/2014,13:39:14,405.25,342.59,385.06,0,0,0,,,,,0,0,16.54
03/07/2014,13:44:14,405.46,341.1,384.99,0,0,0,,,,,0,0,16.54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,MÁXIMO,413.85,390.46,429.17,6.86,10.03,40.32,0,0,0,0,"4,521.14",4.52,16.54
,MÍNIMO,401.17,5.65,362.78,0,0,0,0,0,0,0,0,0,0
,PROMEDIO,406.75,302.65,391.08,0.42,0.46,0.85,#¡DIV/0!,#¡DIV/0!,#¡DIV/0!,#¡DIV/0!,230.86,0.23,8.22
