Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],,
06/12/2014,07:58:15,408.67,414,412.38,1.67,1.91,1.78,,,,,1241.03,1.24
06/12/2014,08:03:15,408.57,413.63,412.34,2.53,2.85,2.61,,,,,1863.34,1.86
06/12/2014,08:08:15,408.78,414.08,413.35,3.36,3.58,3.36,,,,,2442.41,2.44
06/12/2014,08:13:15,410,415.16,413.74,3.44,3.7,3.49,,,,,2520.93,2.52
06/12/2014,08:18:15,409.65,414.55,413.34,3.97,4.18,3.93,,,,,2878.3,2.88
06/12/2014,08:23:15,413.14,418.61,417.22,4.47,4.71,4.46,,,,,3271.9,3.27
06/12/2014,08:28:15,413.56,418.92,417.81,5.04,5.25,5.02,,,,,3676.4,3.68
06/12/2014,08:33:15,413.35,417.98,417.23,5.38,5.58,5.3,,,,,3902.63,3.9
06/12/2014,08:38:15,413,418.47,417.43,5.51,5.71,5.47,,,,,4011.66,4.01
06/12/2014,08:43:15,412.57,417.94,416.79,5.66,5.84,5.56,,,,,4092.96,4.09
06/12/2014,08:48:15,412.41,418.05,416.59,5.59,5.72,5.52,,,,,4038.9,4.04
06/12/2014,08:53:15,412.38,417.45,416.94,5.84,6.01,5.71,,,,,4208.56,4.21
06/12/2014,08:58:15,414.11,418.69,417.64,6.08,6.26,5.98,,,,,4404.76,4.4
06/12/2014,09:03:15,416.03,421.09,419.52,6.04,6.26,5.94,,,,,4408.14,4.41
06/12/2014,09:08:15,415.56,421.2,419.59,6.19,6.4,6.09,,,,,4523.69,4.52
06/12/2014,09:13:15,416.17,421.5,420.93,6.27,6.44,6.16,,,,,4572.3,4.57
06/12/2014,09:18:15,415.92,421.97,420.43,6.32,6.49,6.21,,,,,4604.33,4.6
06/12/2014,09:23:15,415.18,420.43,418.75,6.43,6.6,6.34,,,,,4687.6,4.69
06/12/2014,09:28:15,415.27,420.39,419.37,6.52,6.69,6.43,,,,,4747.93,4.75
06/12/2014,09:33:15,415.35,420.86,419.75,6.61,6.77,6.5,,,,,4811.55,4.81
06/12/2014,09:38:15,415.71,421.92,419.65,6.54,6.71,6.45,,,,,4772.93,4.77
06/12/2014,09:43:15,416.78,422.18,420.56,6.55,6.71,6.46,,,,,4788.28,4.79
06/12/2014,09:48:15,416.79,422.16,420.3,6.66,6.79,6.56,,,,,4856.05,4.86
06/12/2014,09:53:15,416.53,421.51,420.77,6.97,7.1,6.85,,,,,5075.96,5.08
06/12/2014,09:58:15,416.34,421.97,420.21,6.64,6.83,6.58,,,,,4854.22,4.85
06/12/2014,10:03:15,416.37,421.5,420.22,6.76,6.91,6.65,,,,,4927.13,4.93
06/12/2014,10:08:15,415.46,420.87,419.4,6.86,6.99,6.75,,,,,4986.26,4.99
06/12/2014,10:13:15,417.23,422.64,420.94,6.99,7.14,6.89,,,,,5106.94,5.11
06/12/2014,10:18:15,416.3,421.67,419.89,7.02,7.17,6.87,,,,,5109.49,5.11
06/12/2014,10:23:15,417.35,422.41,420.87,7.05,7.21,6.95,,,,,5147.78,5.15
06/12/2014,10:28:15,416.3,421.23,420.05,6.65,6.87,6.58,,,,,4860.02,4.86
06/12/2014,10:33:15,414.93,420,418.2,6.82,6.98,6.68,,,,,4948.12,4.95
06/12/2014,10:38:15,414.17,419.9,419.18,6.69,6.85,6.58,,,,,4857.04,4.86
06/12/2014,10:43:15,413.56,419.31,417.83,6.05,6.26,6,,,,,4409.91,4.41
06/12/2014,10:48:15,415.01,419.84,418.73,6.69,6.87,6.58,,,,,4862.93,4.86
06/12/2014,10:53:15,413.52,418.86,417.18,6.54,6.69,6.44,,,,,4739.78,4.74
06/12/2014,10:58:15,414.03,419.09,417.99,6.64,6.83,6.54,,,,,4816.65,4.82
06/12/2014,11:03:15,414.07,419.35,417.99,6.94,7.09,6.81,,,,,5029.04,5.03
06/12/2014,11:08:15,413.93,419.26,417.83,6.53,6.65,6.38,,,,,4715.94,4.72
06/12/2014,11:13:15,414.62,420.37,417.99,6.53,6.56,6.34,,,,,4686.48,4.69
06/12/2014,11:18:15,414.25,419.49,418.02,6.08,6.24,5.99,,,,,4419.71,4.42
06/12/2014,11:23:15,415.67,421.17,419.51,6.7,6.86,6.6,,,,,4885.88,4.89
06/12/2014,11:28:15,415.7,420.9,419.59,7.24,7.39,7.11,,,,,5261.17,5.26
06/12/2014,11:33:15,414.98,419.7,418.48,6.86,7.01,6.71,,,,,4966.23,4.97
06/12/2014,11:38:15,413.07,418.06,417.73,6.29,6.46,6.17,,,,,4550.58,4.55
06/12/2014,11:43:15,414.56,420.09,418.28,6.23,6.4,6.13,,,,,4528.75,4.53
06/12/2014,11:48:15,413.59,419.3,417.44,6.17,6.31,6.09,,,,,4478.73,4.48
06/12/2014,11:53:15,414.78,420.68,418.61,6.57,6.76,6.48,,,,,4794.97,4.79
06/12/2014,11:58:15,415.84,421.21,419.8,7.04,7.21,6.92,,,,,5127.2,5.13
06/12/2014,12:03:15,416.53,421.42,420.47,7.08,7.25,6.94,,,,,5154.44,5.15
06/12/2014,12:08:15,415.73,420.46,419.34,6.86,7.06,6.75,,,,,4998.37,5
06/12/2014,12:13:15,415.54,421,419.44,6.98,7.14,6.86,,,,,5084.65,5.08
06/12/2014,12:18:15,416.43,422.05,420.21,7.28,7.43,7.16,,,,,5317.27,5.32
06/12/2014,12:23:15,415.24,421.19,420.23,7.05,7.2,6.93,,,,,5132.16,5.13
06/12/2014,12:28:15,415.62,421.18,421.2,7.31,7.48,7.14,,,,,5315.09,5.32
06/12/2014,12:33:15,415.08,420.38,418.79,6.36,6.55,6.28,,,,,4640.47,4.64
06/12/2014,12:38:15,415.23,420.4,418.68,6.45,6.66,6.37,,,,,4706.96,4.71
06/12/2014,12:43:15,415.67,421.72,419.98,6.95,7.11,6.86,,,,,5069.54,5.07
06/12/2014,12:48:15,415.86,421.19,419.78,6.7,6.9,6.61,,,,,4889.14,4.89
06/12/2014,12:53:15,414.95,420.17,418.56,6.49,6.67,6.37,,,,,4721.17,4.72
06/12/2014,12:58:15,414.41,419.84,418.5,6.18,6.34,6.07,,,,,4488.64,4.49
06/12/2014,13:03:15,414.63,419.84,418.42,5.94,6.14,5.83,,,,,4312.91,4.31
06/12/2014,13:08:15,414.33,419.36,418.24,6.16,6.32,6.02,,,,,4456.55,4.46
06/12/2014,13:13:15,415.03,420.65,419.22,6.55,6.7,6.45,,,,,4768.44,4.77
06/12/2014,13:18:15,414.89,420.66,418.1,5.66,5.9,5.66,,,,,4162.49,4.16
06/12/2014,13:23:15,413.92,419.26,417.45,6.28,6.46,6.18,,,,,4558.18,4.56
06/12/2014,13:28:15,416.63,421.61,420.2,6.39,6.6,6.32,,,,,4676.47,4.68
06/12/2014,13:33:15,416.52,421.98,420.43,6.42,6.59,6.32,,,,,4686.57,4.69
06/12/2014,13:38:15,418.29,423.08,421.87,6.67,6.89,6.56,,,,,4886.78,4.89
06/12/2014,13:43:15,416.16,421.07,420.64,6.52,6.73,6.4,,,,,4757.14,4.76
06/12/2014,13:48:15,417.44,422.96,422.09,6.78,6.97,6.67,,,,,4956.54,4.96
06/12/2014,13:53:15,416.29,421.45,421.17,6.31,6.46,6.2,,,,,4596.22,4.6
06/12/2014,13:58:15,417.01,421.86,421.64,6.17,6.34,6.05,,,,,4499.92,4.5
06/12/2014,14:03:15,416.91,422.3,421.45,5.73,5.95,5.66,,,,,4200.33,4.2
06/12/2014,14:08:15,417.57,422.42,422.22,6.35,6.55,6.24,,,,,4640.86,4.64
06/12/2014,14:13:15,415.64,420.51,420.31,5.96,6.12,5.86,,,,,4338.68,4.34
06/12/2014,14:18:15,415.47,420.57,420.61,5.86,6.06,5.75,,,,,4267.91,4.27
06/12/2014,14:23:15,414.54,420.21,420.16,5.35,5.51,5.24,,,,,3882.59,3.88
06/12/2014,14:28:15,414.4,419.8,419.14,4.69,4.92,4.62,,,,,3420.68,3.42
06/12/2014,14:33:15,416.23,421.8,419.84,4.39,4.61,4.39,,,,,3229.58,3.23
06/12/2014,14:38:15,416.06,421.29,419.72,4.32,4.53,4.27,,,,,3160.52,3.16
06/12/2014,14:43:15,414.41,420.09,418.32,3.6,3.88,3.63,,,,,2660.04,2.66
06/12/2014,14:48:15,414.9,420,418.32,3.59,3.8,3.58,,,,,2629.56,2.63
06/12/2014,14:53:15,414.22,419.58,417.91,3.29,3.53,3.33,,,,,2426.17,2.43
06/12/2014,14:58:15,414.46,420.02,418.36,3.12,3.33,3.13,,,,,2291.4,2.29
06/12/2014,15:03:15,413.69,418.86,417.78,2.83,3.15,2.97,,,,,2121.1,2.12
06/12/2014,15:08:15,412.26,417.21,415.91,2.07,2.3,2.14,,,,,1543.35,1.54
06/12/2014,15:13:15,412.4,417.55,415.91,2.16,2.37,2.26,,,,,1609.47,1.61
06/12/2014,15:18:15,413.09,418.34,416.84,2.41,2.75,2.5,,,,,1793.48,1.79
06/12/2014,15:23:15,412.92,418.09,416.94,1.98,2.2,2.04,,,,,1459.94,1.46
06/12/2014,15:28:15,412.57,418.27,416.57,1.87,2.11,1.94,,,,,1387.14,1.39
06/12/2014,15:33:15,412.27,418.23,416.22,1.83,2.03,1.92,,,,,1360.84,1.36
06/12/2014,15:38:15,412.43,418.08,416.71,1.73,1.94,1.79,,,,,1276.06,1.28
06/12/2014,15:43:15,409.31,414.83,413.6,1.55,1.75,1.6,,,,,1141.04,1.14
06/12/2014,15:48:15,409.97,415.58,414.11,1.45,1.69,1.55,,,,,1073.93,1.07
06/12/2014,15:53:15,409.26,414.69,414.58,1.52,1.75,1.58,,,,,1109.08,1.11
06/12/2014,15:58:15,409.41,414.63,414.5,1.23,1.48,1.28,,,,,887.07,0.89
06/12/2014,16:03:15,410.36,415.99,415.21,1.11,1.29,1.14,,,,,767.72,0.77
06/12/2014,16:08:15,410.2,415.84,414.77,1.03,1.18,1.06,,,,,715.53,0.72
06/12/2014,16:13:15,408.97,414.63,413.7,0,1.09,0.97,,,,,326.33,0.33
06/12/2014,16:18:15,407.72,412.77,412.54,0,0,1,,,,,205.82,0.21
06/12/2014,16:23:15,408.74,414.11,412.84,0,0,0,,,,,0,0
06/12/2014,16:28:15,408.63,414.17,412.51,0,0,0,,,,,0,0
06/12/2014,16:33:15,408.58,413.63,412.44,0,0,0,,,,,0,0
06/12/2014,16:38:15,407.44,412.67,411.34,0,0,0,,,,,0,0
06/12/2014,16:43:15,408.83,413.75,412.75,0,0,0,,,,,0,0
06/12/2014,16:48:15,409.73,415.06,413.82,0,0,0,,,,,0,0
06/12/2014,16:53:15,409.94,415.54,414.02,0,0,0,,,,,0,0
06/12/2014,16:58:15,408.75,413.91,412.76,0,0,0,,,,,0,0
06/12/2014,17:03:15,410.46,415.76,414.46,0,0,0,,,,,0,0
06/12/2014,17:08:15,409.74,415.07,413.86,0,0,0,,,,,0,0
06/12/2014,17:13:15,408.34,413.86,413.41,0,0,0,,,,,0,0
06/12/2014,17:18:15,408.25,414.19,413.8,0,0,0,,,,,0,0
06/12/2014,17:23:15,408.94,414.38,412.95,0,0,0,,,,,0,0
06/12/2014,17:28:15,407.48,412.9,411.92,0,0,0,,,,,0,0
06/12/2014,17:33:15,406.26,411.49,410.9,0,0,0,,,,,0,0
06/12/2014,17:38:15,407.48,413.22,411.79,0,0,0,,,,,0,0
06/12/2014,17:43:15,407.36,412.98,411.36,0,0,0,,,,,0,0
06/12/2014,17:48:15,406.8,411.72,411.09,0,0,0,,,,,0,0
06/12/2014,17:53:15,406.05,410.86,410.25,0,0,0,,,,,0,0
06/12/2014,17:58:15,406.34,410.31,409.73,0,0,0,,,,,0,0
06/12/2014,18:03:15,405.02,409.15,408.87,0,0,0,,,,,0,0
06/12/2014,18:08:15,406.38,410.09,410.12,0,0,0,,,,,0,0
06/12/2014,18:13:15,406.72,410.91,410.9,0,0,0,,,,,0,0
06/12/2014,18:18:15,406.24,411.08,411.48,0,0,0,,,,,0,0
06/12/2014,18:23:15,406.95,411.37,411.4,0,0,0,,,,,0,0
06/12/2014,18:28:15,407.9,412.26,411.5,0,0,0,,,,,0,0
06/12/2014,18:33:15,406.97,411.24,411.05,0,0,0,,,,,0,0
06/12/2014,18:38:15,407.39,411.63,411.39,0,0,0,,,,,0,0
06/12/2014,18:43:15,407.45,412.21,412.45,0,0,0,,,,,0,0
06/12/2014,18:48:15,408.33,412.59,412.21,0,0,0,,,,,0,0
06/12/2014,18:53:15,409.09,413.59,413.04,0,0,0,,,,,0,0
06/12/2014,18:58:15,409.46,413.94,413.1,0,0,0,,,,,0,0
06/12/2014,19:03:15,409.55,414.14,413.71,0,0,0,,,,,0,0
06/12/2014,19:08:15,408.47,412.92,412.7,0,0,0,,,,,0,0
06/12/2014,19:13:15,409.94,413.97,413.98,0,0,0,,,,,0,0
06/12/2014,19:18:15,409.94,414.31,413.85,0,0,0,,,,,0,0
06/12/2014,19:23:15,408.78,413.47,412.96,0,0,0,,,,,0,0
06/12/2014,19:28:15,409.52,414.1,413.59,0,0,0,,,,,0,0
06/12/2014,19:33:15,409.22,413.94,413.29,0,0,0,,,,,0,0
06/12/2014,19:38:15,410.05,413.85,413.88,0,0,0,,,,,0,0
06/12/2014,19:43:15,409.63,414.26,414.61,0,0,0,,,,,0,0
06/12/2014,19:48:15,410.32,414.61,414.63,0,0,0,,,,,0,0
06/12/2014,19:53:15,410.38,414.91,414.31,0,0,0,,,,,0,0
06/12/2014,19:58:15,410.33,414.97,414.5,0,0,0,,,,,0,0
06/12/2014,20:03:15,410.14,414.62,414.41,0,0,0,,,,,0,0
06/12/2014,20:08:15,408.34,412.8,412.59,0,0,0,,,,,0,0
06/12/2014,20:13:15,408.37,412.56,412.02,0,0,0,,,,,0,0
06/12/2014,20:18:15,408.07,412.84,412.31,0,0,0,,,,,0,0
06/12/2014,20:23:15,408.58,412.9,412.55,0,0,0,,,,,0,0
06/12/2014,20:28:15,408.87,413.2,413.01,0,0,0,,,,,0,0
06/12/2014,20:33:15,408.56,413.15,412.52,0,0,0,,,,,0,0
06/12/2014,20:38:15,409.13,413.68,413.23,0,0,0,,,,,0,0
06/12/2014,20:43:15,408.42,412.7,411.98,0,0,0,,,,,0,0
06/12/2014,20:48:15,407.86,412.38,411.85,0,0,0,,,,,0,0
06/12/2014,20:53:15,407.73,411.83,412.4,0,0,0,,,,,0,0
06/12/2014,20:58:15,408.5,413.14,412.74,0,0,0,,,,,0,0
06/12/2014,21:03:15,408.28,412.78,412.3,0,0,0,,,,,0,0
06/12/2014,21:08:15,409.12,413.73,413.01,0,0,0,,,,,0,0
06/12/2014,21:13:15,408.02,411.79,412.03,0,0,0,,,,,0,0
06/12/2014,21:18:15,408.22,412.34,412.19,0,0,0,,,,,0,0
06/12/2014,21:23:15,408.33,412.54,412.35,0,0,0,,,,,0,0
06/12/2014,21:28:15,408.16,412.44,411.67,0,0,0,,,,,0,0
06/12/2014,21:33:15,408.04,412.49,411.85,0,0,0,,,,,0,0
06/12/2014,21:38:15,409.75,414.15,413.72,0,0,0,,,,,0,0
06/12/2014,21:43:15,409.44,413.94,413.07,0,0,0,,,,,0,0
06/12/2014,21:48:15,409.52,413.77,413.22,0,0,0,,,,,0,0
06/12/2014,21:53:15,409.32,413.65,413.36,0,0,0,,,,,0,0
06/12/2014,21:58:15,409.59,414.23,414.36,0,0,0,,,,,0,0
06/12/2014,22:03:15,410.35,414.97,413.74,0,0,0,,,,,0,0
06/12/2014,22:08:15,407.58,411.56,410.87,0,0,0,,,,,0,0
06/12/2014,22:13:15,408.37,413.03,411.86,0,0,0,,,,,0,0
06/12/2014,22:18:15,408.37,412.55,412.09,0,0,0,,,,,0,0
06/12/2014,22:23:15,408,412.86,411.7,0,0,0,,,,,0,0
06/12/2014,22:28:15,408.23,412.73,411.71,0,0,0,,,,,0,0
06/12/2014,22:33:15,408.69,413.47,412.54,0,0,0,,,,,0,0
06/12/2014,22:38:15,408.23,412.85,412.01,0,0,0,,,,,0,0
06/12/2014,22:43:15,408.97,413.49,412.74,0,0,0,,,,,0,0
06/12/2014,22:48:15,408.64,412.51,411.93,0,0,0,,,,,0,0
06/12/2014,22:53:15,408.4,412.92,411.98,0,0,0,,,,,0,0
06/12/2014,22:58:15,409.22,413.67,413.07,0,0,0,,,,,0,0
06/12/2014,23:03:15,410.02,414.25,413.33,0,0,0,,,,,0,0
06/12/2014,23:08:15,408.78,412.93,412.31,0,0,0,,,,,0,0
06/12/2014,23:13:15,408.89,413.59,412.47,0,0,0,,,,,0,0
06/12/2014,23:18:15,408.84,413.05,412.25,0,0,0,,,,,0,0
06/12/2014,23:23:15,409.45,413.7,412.72,0,0,0,,,,,0,0
06/12/2014,23:28:15,409.59,413.73,412.72,0,0,0,,,,,0,0
06/12/2014,23:33:15,408.69,413.7,413.1,0,0,0,,,,,0,0
06/12/2014,23:38:15,410.07,414.45,413.42,0,0,0,,,,,0,0
06/12/2014,23:43:15,410.26,414.21,413.24,0,0,0,,,,,0,0
06/12/2014,23:48:15,409.98,414.56,414.09,0,0,0,,,,,0,0
06/12/2014,23:53:15,408.99,413.78,412.93,0,0,0,,,,,0,0
06/12/2014,23:58:15,410.22,414.33,413.05,0,0,0,,,,,0,0
07/12/2014,00:03:15,408.26,412.3,412.22,0,0,0,,,,,0,0
07/12/2014,00:08:15,409,413.22,412.24,0,0,0,,,,,0,0
07/12/2014,00:13:15,409.35,413.26,412.56,0,0,0,,,,,0,0
07/12/2014,00:18:15,409.91,413.91,412.63,0,0,0,,,,,0,0
07/12/2014,00:23:15,410.01,413.99,412.97,0,0,0,,,,,0,0
07/12/2014,00:28:15,410.77,414.76,413.73,0,0,0,,,,,0,0
07/12/2014,00:33:15,409.88,414.03,413.08,0,0,0,,,,,0,0
07/12/2014,00:38:15,410.16,414.57,413.32,0,0,0,,,,,0,0
07/12/2014,00:43:15,410.56,414.98,414.1,0,0,0,,,,,0,0
07/12/2014,00:48:15,411.24,415.86,414.37,0,0,0,,,,,0,0
07/12/2014,00:53:15,410.87,415.17,414.09,0,0,0,,,,,0,0
07/12/2014,00:58:15,408.89,413.41,412.61,0,0,0,,,,,0,0
07/12/2014,01:03:15,410.01,414.24,413.49,0,0,0,,,,,0,0
07/12/2014,01:08:15,411.2,415.37,414.09,0,0,0,,,,,0,0
07/12/2014,01:13:15,410.46,414.59,414.02,0,0,0,,,,,0,0
07/12/2014,01:18:15,410.97,414.69,413.74,0,0,0,,,,,0,0
07/12/2014,01:23:15,410.69,414.91,414.12,0,0,0,,,,,0,0
07/12/2014,01:28:15,410.44,414.28,413.56,0,0,0,,,,,0,0
07/12/2014,01:33:15,410.88,414.95,414.01,0,0,0,,,,,0,0
07/12/2014,01:38:15,411.28,415.39,414.22,0,0,0,,,,,0,0
07/12/2014,01:43:15,409.61,413.35,412.38,0,0,0,,,,,0,0
07/12/2014,01:48:15,410.27,414.1,412.79,0,0,0,,,,,0,0
07/12/2014,01:53:15,410.48,414.83,413.51,0,0,0,,,,,0,0
07/12/2014,01:58:15,410.02,414.15,412.56,0,0,0,,,,,0,0
07/12/2014,02:03:15,410.07,413.67,412.63,0,0,0,,,,,0,0
07/12/2014,02:08:15,409.15,412.74,412.94,0,0,0,,,,,0,0
07/12/2014,02:13:15,409.87,414.14,412.84,0,0,0,,,,,0,0
07/12/2014,02:18:15,409.43,413.47,412.47,0,0,0,,,,,0,0
07/12/2014,02:23:15,409.38,413.16,412.25,0,0,0,,,,,0,0
07/12/2014,02:28:15,409.87,413.8,412.71,0,0,0,,,,,0,0
07/12/2014,02:33:15,409.48,413.66,413.28,0,0,0,,,,,0,0
07/12/2014,02:38:15,409.13,413.39,412.26,0,0,0,,,,,0,0
07/12/2014,02:43:15,410.45,414.6,413.22,0,0,0,,,,,0,0
07/12/2014,02:48:15,410.72,414.89,413.43,0,0,0,,,,,0,0
07/12/2014,02:53:15,410.59,414.31,413.16,0,0,0,,,,,0,0
07/12/2014,02:58:15,410.28,414.57,413.14,0,0,0,,,,,0,0
07/12/2014,03:03:15,410.57,414.25,413.29,0,0,0,,,,,0,0
07/12/2014,03:08:15,409.99,413.78,413.83,0,0,0,,,,,0,0
07/12/2014,03:13:15,410.49,414.33,413.57,0,0,0,,,,,0,0
07/12/2014,03:18:15,410.2,414.59,412.92,0,0,0,,,,,0,0
07/12/2014,03:23:15,409.46,413.46,412.32,0,0,0,,,,,0,0
07/12/2014,03:28:15,409.95,413.71,412.92,0,0,0,,,,,0,0
07/12/2014,03:33:15,409.19,412.82,412.29,0,0,0,,,,,0,0
07/12/2014,03:38:15,410.31,413.85,412.73,0,0,0,,,,,0,0
07/12/2014,03:43:15,409.58,413.25,412.46,0,0,0,,,,,0,0
07/12/2014,03:48:15,410.36,414.43,413.18,0,0,0,,,,,0,0
07/12/2014,03:53:15,409.46,413.27,412.37,0,0,0,,,,,0,0
07/12/2014,03:58:15,410.16,413.87,412.83,0,0,0,,,,,0,0
07/12/2014,04:03:15,409.67,413.5,412.72,0,0,0,,,,,0,0
07/12/2014,04:08:15,409.54,413.5,412.59,0,0,0,,,,,0,0
07/12/2014,04:13:15,410.33,414.35,413.78,0,0,0,,,,,0,0
07/12/2014,04:18:15,410.55,414.73,413.48,0,0,0,,,,,0,0
07/12/2014,04:23:15,410.68,414.79,413.73,0,0,0,,,,,0,0
07/12/2014,04:28:15,409.57,413.83,412.88,0,0,0,,,,,0,0
07/12/2014,04:33:15,409.18,413.41,411.95,0,0,0,,,,,0,0
07/12/2014,04:38:15,409.83,413.73,413.45,0,0,0,,,,,0,0
07/12/2014,04:43:15,409.6,413.61,412.39,0,0,0,,,,,0,0
07/12/2014,04:48:15,410.57,414.59,413.72,0,0,0,,,,,0,0
07/12/2014,04:53:15,409.97,413.68,412.25,0,0,0,,,,,0,0
07/12/2014,04:58:15,409.66,413.29,412.63,0,0,0,,,,,0,0
07/12/2014,05:03:15,409.98,413.83,413.11,0,0,0,,,,,0,0
07/12/2014,05:08:15,410.36,413.69,412.84,0,0,0,,,,,0,0
07/12/2014,05:13:15,410.16,413.93,412.96,0,0,0,,,,,0,0
07/12/2014,05:18:15,409.62,413.56,412.37,0,0,0,,,,,0,0
07/12/2014,05:23:15,410.79,414.47,413.36,0,0,0,,,,,0,0
07/12/2014,05:28:15,409.97,413.9,412.66,0,0,0,,,,,0,0
07/12/2014,05:33:15,410.58,414.69,413.72,0,0,0,,,,,0,0
07/12/2014,05:38:15,409.91,414.02,413.09,0,0,0,,,,,0,0
07/12/2014,05:43:15,409.34,413.55,412.53,0,0,0,,,,,0,0
07/12/2014,05:48:15,409.35,413.24,412.18,0,0,0,,,,,0,0
07/12/2014,05:53:15,409.34,413.38,412.36,0,0,0,,,,,0,0
07/12/2014,05:58:15,409.49,412.9,412.74,0,0,0,,,,,0,0
07/12/2014,06:03:15,408.75,412.65,411.62,0,0,0,,,,,0,0
07/12/2014,06:08:15,408.11,412.1,411.68,0,0,0,,,,,0,0
07/12/2014,06:13:15,409.03,413.07,412.17,0,0,0,,,,,0,0
07/12/2014,06:18:15,408.58,412.66,411.72,0,0,0,,,,,0,0
07/12/2014,06:23:15,408.47,412.55,411.39,0,0,0,,,,,0,0
07/12/2014,06:28:15,409.15,413.46,412.08,0,0,0,,,,,0,0
07/12/2014,06:33:15,409.13,412.69,411.66,0,0,0,,,,,0,0
07/12/2014,06:38:15,408.78,412.93,411.83,0,0,0,,,,,0,0
07/12/2014,06:43:15,409.56,413.74,412.57,0,0,0,,,,,0,0
07/12/2014,06:48:15,410.73,415.17,413.57,0,0,0,,,,,0,0
07/12/2014,06:53:15,411.12,415.46,413.98,0,0,0,,,,,0,0
07/12/2014,06:58:15,409.78,414.52,412.51,0,0,0,,,,,0,0
07/12/2014,07:03:15,409.68,414.38,412.68,0,0,0,,,,,0,0
07/12/2014,07:08:15,409.32,413.78,412.42,0,0,0,,,,,0,0
07/12/2014,07:13:15,409.14,414.3,412.89,0,0,0,,,,,0,0
07/12/2014,07:18:15,409.56,414.98,412.72,0,0,0,,,,,0,0
07/12/2014,07:23:15,408.35,413.84,412.08,0,0,0,,,,,0,0
07/12/2014,07:28:15,408.35,413.49,412.61,0,0,0,,,,,0,0
07/12/2014,07:33:15,408.65,413.32,411.59,0,0,0,,,,,0,0
07/12/2014,07:38:15,408.39,413.78,412.11,0,0,0,,,,,0,0
07/12/2014,07:43:15,408.54,413.95,412.34,0,0,0,,,,,0,0
07/12/2014,07:48:15,409.58,414.7,412.98,1.26,1.47,1.35,,,,,917.39,0.92
07/12/2014,07:53:15,408.99,414.04,412.07,1.51,1.71,1.6,,,,,1108.04,1.11
07/12/2014,07:58:15,410.58,415.08,413.71,2.17,2.4,2.29,,,,,1616.45,1.62
07/12/2014,08:03:15,412.03,416.59,415.44,3.34,3.56,3.37,,,,,2445.44,2.45
07/12/2014,08:08:15,414.02,417.89,417.96,3.99,4.23,3.95,,,,,2907.62,2.91
07/12/2014,08:13:15,414.81,419.06,417.14,4.44,4.68,4.42,,,,,3244.59,3.24
07/12/2014,08:18:15,415.63,419.93,418.79,5.05,5.27,5,,,,,3686.96,3.69
07/12/2014,08:23:15,415.87,420.28,418.87,5.53,5.74,5.46,,,,,4032.08,4.03
07/12/2014,08:28:15,415.39,420.03,418.49,5.39,5.57,5.36,,,,,3936.3,3.94
07/12/2014,08:33:15,409.08,414.48,412.85,0,0,0,,,,,0,0
07/12/2014,08:38:15,415.68,419.95,418.7,5.32,5.55,5.28,,,,,3882.54,3.88
07/12/2014,08:43:15,414.82,419.27,418.04,5.61,5.81,5.57,,,,,4082.45,4.08
07/12/2014,08:48:15,416.37,420.87,419.35,6.62,6.85,6.55,,,,,4833.59,4.83
07/12/2014,08:53:15,416.39,421.09,419.36,6.71,6.89,6.62,,,,,4891.81,4.89
07/12/2014,08:58:15,417.06,421.73,420.27,7.35,7.48,7.24,,,,,5352.08,5.35
07/12/2014,09:03:15,416.54,420.97,420.06,7.26,7.42,7.14,,,,,5285.56,5.29
07/12/2014,09:08:15,419.28,423.21,422.42,7.54,7.72,7.4,,,,,5510.62,5.51
07/12/2014,09:13:15,418.51,423.05,421.89,7.79,7.94,7.65,,,,,5685.67,5.69
07/12/2014,09:18:15,419.35,424.16,422.77,7.93,8.1,7.81,,,,,5808.64,5.81
07/12/2014,09:23:15,419.23,423.61,421.94,8.12,8.26,7.98,,,,,5935.82,5.94
07/12/2014,09:28:15,419.38,424.18,422.45,8.32,8.5,8.21,,,,,6105.18,6.11
07/12/2014,09:33:15,414.58,419.38,417.66,3.98,4.2,3.96,,,,,2911.19,2.91
07/12/2014,09:38:15,418.04,423.25,422.33,8.87,8.99,8.65,,,,,6451.56,6.45
07/12/2014,09:43:15,419.44,424.18,422.3,8.72,8.89,8.56,,,,,6375.85,6.38
07/12/2014,09:48:15,418.64,423.61,421.92,8.59,8.72,8.42,,,,,6263.29,6.26
07/12/2014,09:53:15,418.42,423.29,421.65,8.16,8.31,8.01,,,,,5957.7,5.96
07/12/2014,09:58:15,418.39,423.55,421.96,8.58,8.68,8.38,,,,,6239.9,6.24
07/12/2014,10:03:15,407.68,412.57,411.3,0,0,0,,,,,0,0
07/12/2014,10:08:15,418.91,423.56,422.26,8.89,9.05,8.71,,,,,6476.42,6.48
07/12/2014,10:13:15,418.96,423.79,423.62,8.94,9.04,8.71,,,,,6500.19,6.5
07/12/2014,10:18:15,419.58,424.26,422.62,8.93,9.05,8.76,,,,,6520.02,6.52
07/12/2014,10:23:15,418.21,423.26,421.48,7.63,7.78,7.49,,,,,5561.04,5.56
07/12/2014,10:28:15,420.11,425.07,423.41,9.06,9.18,8.86,,,,,6612.65,6.61
