Fecha de la Medida,Hora de la Medida,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENCIA ACTIVA  [W],
20/06/2016,05:45:00,0,409.8,0,0,0,1.307,,,,0,0
20/06/2016,06:00:00,0,409.8,0,0,0,1.298,,,,0,0
20/06/2016,06:15:00,0,413,0,0,0,1.358,,,,0,0
20/06/2016,06:30:00,0,412,0,0,0,1.371,,,,0,0
20/06/2016,06:45:00,0,411.3,0,0,0,1.404,,,,0,0
20/06/2016,07:00:00,0,411,0,0,0,1.361,,,,0,0
20/06/2016,07:15:00,0,412.5,0,0,0,1.37,,,,0,0
20/06/2016,07:30:00,0,413.1,0,0,0,1.432,,,,0,0
20/06/2016,07:45:00,0,411.8,0,0,0,1.384,,,,0,0
20/06/2016,08:00:00,0,411.4,0,0,0,1.339,,,,0,0
20/06/2016,08:15:00,0,384.9,0,0.003,0,1.348,,,,4.205,0.004205
20/06/2016,08:30:00,0,363.2,0,0.099,0.05,1.25,,,,0.241,0.000241
20/06/2016,08:45:00,0,412.6,0,0,0,1.354,,,,0,0
20/06/2016,09:00:00,0,411.3,0,0,0,1.229,,,,0,0
20/06/2016,09:15:00,0,410.8,0,0,0,1.239,,,,0,0
20/06/2016,09:30:00,0,409.8,0,0,0,1.318,,,,0,0
20/06/2016,09:45:00,0,410.8,0,0,0,1.403,,,,0,0
20/06/2016,10:00:00,0,412.9,0,0,0,1.39,,,,0,0
20/06/2016,10:15:00,0,412.4,0,0,0,1.476,,,,0,0
20/06/2016,10:30:00,0,411,0,0,0,1.515,,,,0,0
20/06/2016,10:45:00,0,410.3,0,0,0,1.493,,,,0,0
20/06/2016,11:00:00,0,410,0,0,0,1.39,,,,0,0
20/06/2016,11:15:00,0,409.8,0,0,0,1.513,,,,0,0
20/06/2016,11:30:00,0,350.8,0,0.706,0.739,1.614,,,,60.92,0.06092
20/06/2016,11:45:00,0,408.3,0,0.038,0.004,1.532,,,,225.4,0.2254
20/06/2016,12:00:00,0,364.5,0,0.747,0.761,1.65,,,,124.2,0.1242
20/06/2016,12:15:00,0,401.3,0,0.172,0.141,1.468,,,,9.265,0.009265
20/06/2016,12:30:00,0,410.9,0,0,0,1.428,,,,0,0
20/06/2016,12:45:00,0,411,0,0,0,1.448,,,,0,0
20/06/2016,13:00:00,0,411.2,0,0,0,1.466,,,,0,0
20/06/2016,13:15:00,0,389.9,0,0.405,0.383,1.561,,,,205.9,0.2059
20/06/2016,13:30:00,0,381.1,0,0.498,0.473,1.615,,,,150.8,0.1508
20/06/2016,13:45:00,0,409,0,0.036,0,1.482,,,,220.2,0.2202
20/06/2016,14:00:00,0,381.4,0,1.653,1.721,2.187,,,,611.9,0.6119
20/06/2016,14:15:00,0,342.5,0,4.055,4.245,3.209,,,,540.6,0.5406
20/06/2016,14:30:00,0,383.3,0,1.556,1.558,2.106,,,,639.4,0.6394
20/06/2016,14:45:00,0,360.2,0,1.94,2.006,2.181,,,,362.2,0.3622
20/06/2016,15:00:00,0,385.3,0,1.452,1.457,2.199,,,,528.3,0.5283
20/06/2016,15:15:00,0,343.5,0,3.995,4.173,3.276,,,,578.3,0.5783
20/06/2016,15:30:00,0,393.6,0,0.509,0.463,1.697,,,,564.7,0.5647
20/06/2016,15:45:00,0,384.3,0,1.775,1.853,2.292,,,,561.9,0.5619
20/06/2016,16:00:00,0,382.1,0,1.552,1.6,2.213,,,,554.8,0.5548
20/06/2016,16:15:00,0,413.2,0,0,0,1.588,,,,0,0
20/06/2016,16:30:00,0,409.8,0,0,0,1.595,,,,0,0
20/06/2016,16:45:00,0,409.6,0,0,0,1.57,,,,0,0
20/06/2016,17:00:00,0,409.6,0,0,0,1.538,,,,0,0
20/06/2016,17:15:00,0,410.2,0,0,0,1.496,,,,0,0
20/06/2016,17:30:00,0,411.2,0,0,0,1.449,,,,0,0
20/06/2016,17:45:00,0,411.7,0,0,0,1.567,,,,0,0
20/06/2016,18:00:00,0,412.6,0,0,0,1.614,,,,0,0
20/06/2016,18:15:00,0,412.2,0,0,0,1.653,,,,0,0
20/06/2016,18:30:00,0,412.8,0,0,0,1.591,,,,0,0
20/06/2016,18:45:00,0,413,0,0,0,1.591,,,,0,0
20/06/2016,19:00:00,0,413.5,0,0,0,1.554,,,,0,0
20/06/2016,19:15:00,0,414.2,0,0,0,1.511,,,,0,0
20/06/2016,19:30:00,0,414.2,0,0,0,1.516,,,,0,0
20/06/2016,19:45:00,0,414.9,0,0,0,1.498,,,,0,0
20/06/2016,20:00:00,0,414.9,0,0,0,1.577,,,,0,0
20/06/2016,20:15:00,0,411.6,0,0,0,1.5,,,,0,0
20/06/2016,20:30:00,0,411.2,0,0,0,1.561,,,,0,0
20/06/2016,20:45:00,0,412.4,0,0,0,1.465,,,,0,0
20/06/2016,21:00:00,0,413.5,0,0,0,1.441,,,,0,0
20/06/2016,21:15:00,0,414.7,0,0,0,1.458,,,,0,0
20/06/2016,21:30:00,0,411.9,0,0,0,1.355,,,,0,0
20/06/2016,21:45:00,0,410.4,0,0,0,1.308,,,,0,0
20/06/2016,22:00:00,0,411.1,0,0,0,1.312,,,,0,0
20/06/2016,22:15:00,0,411.7,0,0,0,1.297,,,,0,0
20/06/2016,22:30:00,0,411.2,0,0,0,1.322,,,,0,0
20/06/2016,22:45:00,0,412,0,0,0,1.357,,,,0,0
20/06/2016,23:00:00,0,411.4,0,0,0,1.337,,,,0,0
20/06/2016,23:15:00,0,412.1,0,0,0,1.349,,,,0,0
20/06/2016,23:30:00,0,412.8,0,0,0,1.299,,,,0,0
20/06/2016,23:45:00,0,413.4,0,0,0,1.312,,,,0,0
21/06/2016,00:00:00,0,409.7,0,0,0,1.221,,,,0,0
21/06/2016,00:15:00,0,409.8,0,0,0,1.231,,,,0,0
21/06/2016,00:30:00,0,410.5,0,0,0,1.203,,,,0,0
21/06/2016,00:45:00,0,410.8,0,0,0,1.212,,,,0,0
21/06/2016,01:00:00,0,410.2,0,0,0,1.203,,,,0,0
21/06/2016,01:15:00,0,410.4,0,0,0,1.223,,,,0,0
21/06/2016,01:30:00,0,410.3,0,0,0,1.205,,,,0,0
21/06/2016,01:45:00,0,410.9,0,0,0,1.235,,,,0,0
21/06/2016,02:00:00,0,411.1,0,0,0,1.213,,,,0,0
21/06/2016,02:15:00,0,411.2,0,0,0,1.201,,,,0,0
21/06/2016,02:30:00,0,411.1,0,0,0,1.227,,,,0,0
21/06/2016,02:45:00,0,411.4,0,0,0,1.224,,,,0,0
21/06/2016,03:00:00,0,411.5,0,0,0,1.258,,,,0,0
21/06/2016,03:15:00,0,411.4,0,0,0,1.249,,,,0,0
21/06/2016,03:30:00,0,411.3,0,0,0,1.277,,,,0,0
21/06/2016,03:45:00,0,411.2,0,0,0,1.242,,,,0,0
21/06/2016,04:00:00,0,411.2,0,0,0,1.265,,,,0,0
21/06/2016,04:15:00,0,411.3,0,0,0,1.256,,,,0,0
21/06/2016,04:30:00,0,411.2,0,0,0,1.261,,,,0,0
21/06/2016,04:45:00,0,411,0,0,0,1.244,,,,0,0
21/06/2016,05:00:00,0,410,0,0,0,1.258,,,,0,0
21/06/2016,05:15:00,0,409.6,0,0,0,1.26,,,,0,0
21/06/2016,05:30:00,0,409.2,0,0,0,1.239,,,,0,0
21/06/2016,05:45:00,0,408.9,0,0,0,1.203,,,,0,0
21/06/2016,06:00:00,0,409.7,0,0,0,1.218,,,,0,0
21/06/2016,06:15:00,0,409.9,0,0,0,1.249,,,,0,0
21/06/2016,06:30:00,0,409.5,0,0,0,1.241,,,,0,0
21/06/2016,06:45:00,0,408.1,0,0,0,1.323,,,,0,0
21/06/2016,07:00:00,0,408.4,0,0,0,1.213,,,,0,0
21/06/2016,07:15:00,0,408.6,0,0,0,1.213,,,,0,0
21/06/2016,07:30:00,0,409.1,0,0,0,1.189,,,,0,0
21/06/2016,07:45:00,0,408.8,0,0,0,1.269,,,,0,0
21/06/2016,08:00:00,0,408.5,0,0,0,1.248,,,,0,0
21/06/2016,08:15:00,0,411,0,0,0,1.273,,,,0,0
21/06/2016,08:30:00,0,409.8,0,0,0,1.275,,,,0,0
21/06/2016,08:45:00,0,409.4,0,0,0,1.273,,,,0,0
21/06/2016,09:00:00,0,412.8,0,0,0,1.363,,,,0,0
21/06/2016,09:15:00,0,412.4,0,0,0,1.311,,,,0,0
21/06/2016,09:30:00,0,411.8,0,0,0,1.328,,,,0,0
21/06/2016,09:45:00,0,410.7,0,0,0,1.294,,,,0,0
21/06/2016,10:00:00,0,381.9,0,0.717,0.821,1.494,,,,257,0.257
21/06/2016,10:15:00,0,408.1,0,0.036,0,1.371,,,,0,0
21/06/2016,10:30:00,0,409.3,0,0,0,1.387,,,,0,0
21/06/2016,10:45:00,0,408.9,0,0,0,1.43,,,,0,0
21/06/2016,11:00:00,0,409.1,0,0,0,1.389,,,,0,0
21/06/2016,11:15:00,0,408.6,0,0,0,1.417,,,,0,0
21/06/2016,11:30:00,0,394.7,0,0.168,0.102,1.39,,,,187.4,0.1874
21/06/2016,11:45:00,0,405.9,0,0.116,0.001,1.329,,,,0,0
21/06/2016,12:00:00,0,405.6,0,0.108,0.129,1.47,,,,106.1,0.1061
21/06/2016,12:15:00,0,384.3,0,0.281,0.285,1.395,,,,159.8,0.1598
21/06/2016,12:30:00,0,411.5,0,0,0,1.309,,,,0,0
21/06/2016,12:45:00,0,411.3,0,0,0,1.313,,,,0,0
21/06/2016,13:00:00,0,411.5,0,0,0,1.357,,,,0,0
21/06/2016,13:15:00,0,411,0,0,0,1.316,,,,0,0
21/06/2016,13:30:00,0,411.2,0,0,0,1.329,,,,0,0
21/06/2016,13:45:00,0,385.2,0,0.207,0.222,1.422,,,,134.1,0.1341
21/06/2016,14:00:00,0,402.4,0,0.072,0.006,1.264,,,,0,0
21/06/2016,14:15:00,0,412,0,0,0,1.301,,,,0,0
21/06/2016,14:30:00,0,400.6,0,0.121,0.065,1.272,,,,48.16,0.04816
21/06/2016,14:45:00,0,367.6,0,1.267,1.32,1.572,,,,214.8,0.2148
21/06/2016,15:00:00,0,394.5,0,0.942,0.939,1.715,,,,625.2,0.6252
21/06/2016,15:15:00,0,403.6,0,0.056,0.029,1.306,,,,18.49,0.01849
21/06/2016,15:30:00,0,405.1,0,0.072,0,1.262,,,,0,0
21/06/2016,15:45:00,0,409.7,0,0,0,1.331,,,,0,0
21/06/2016,16:00:00,0,410.2,0,0,0,1.398,,,,0,0
21/06/2016,16:15:00,0,410.1,0,0,0,1.379,,,,0,0
21/06/2016,16:30:00,0,410.3,0,0,0,1.443,,,,0,0
21/06/2016,16:45:00,0,410.4,0,0,0,1.497,,,,0,0
21/06/2016,17:00:00,0,410.6,0,0,0,1.503,,,,0,0
21/06/2016,17:15:00,0,412.1,0,0,0,1.45,,,,0,0
21/06/2016,17:30:00,0,412.8,0,0,0,1.456,,,,0,0
21/06/2016,17:45:00,0,413.8,0,0,0,1.441,,,,0,0
21/06/2016,18:00:00,0,414.8,0,0,0,1.394,,,,0,0
21/06/2016,18:15:00,0,414.9,0,0,0,1.361,,,,0,0
21/06/2016,18:30:00,0,388.7,0,0.362,0.268,1.332,,,,128.1,0.1281
21/06/2016,18:45:00,0,407.8,0,0.095,0.077,1.321,,,,120.4,0.1204
21/06/2016,19:00:00,0,411.7,0,0,0,1.236,,,,0,0
21/06/2016,19:15:00,0,412.2,0,0,0,1.236,,,,0,0
21/06/2016,19:30:00,0,412.5,0,0,0,1.223,,,,0,0
21/06/2016,19:45:00,0,413.2,0,0,0,1.272,,,,0,0
21/06/2016,20:00:00,0,413.2,0,0,0,1.252,,,,0,0
21/06/2016,20:15:00,0,411.7,0,0,0,1.269,,,,0,0
21/06/2016,20:30:00,0,411,0,0,0,1.375,,,,0,0
21/06/2016,20:45:00,0,411.6,0,0,0,1.366,,,,0,0
21/06/2016,21:00:00,0,410.5,0,0,0,1.301,,,,0,0
21/06/2016,21:15:00,0,411.1,0,0,0,1.251,,,,0,0
21/06/2016,21:30:00,0,411.8,0,0,0,1.32,,,,0,0
21/06/2016,21:45:00,0,411.8,0,0,0,1.251,,,,0,0
21/06/2016,22:00:00,0,410.5,0,0,0,1.228,,,,0,0
21/06/2016,22:15:00,0,411.5,0,0,0,1.231,,,,0,0
21/06/2016,22:30:00,0,412.3,0,0,0,1.28,,,,0,0
21/06/2016,22:45:00,0,412,0,0,0,1.319,,,,0,0
21/06/2016,23:00:00,0,412.7,0,0,0,1.286,,,,0,0
21/06/2016,23:15:00,0,413.5,0,0,0,1.306,,,,0,0
21/06/2016,23:30:00,0,412.8,0,0,0,1.272,,,,0,0
21/06/2016,23:45:00,0,412.9,0,0,0,1.219,,,,0,0
22/06/2016,00:00:00,0,411.1,0,0,0,1.207,,,,0,0
22/06/2016,00:15:00,0,409,0,0,0,1.149,,,,0,0
22/06/2016,00:30:00,0,409.3,0,0,0,1.151,,,,0,0
22/06/2016,00:45:00,0,410,0,0,0,1.16,,,,0,0
22/06/2016,01:00:00,0,409.9,0,0,0,1.174,,,,0,0
22/06/2016,01:15:00,0,410.6,0,0,0,1.197,,,,0,0
22/06/2016,01:30:00,0,410.7,0,0,0,1.181,,,,0,0
22/06/2016,01:45:00,0,411.1,0,0,0,1.168,,,,0,0
22/06/2016,02:00:00,0,411.1,0,0,0,1.186,,,,0,0
22/06/2016,02:15:00,0,411.4,0,0,0,1.182,,,,0,0
22/06/2016,02:30:00,0,411.3,0,0,0,1.189,,,,0,0
22/06/2016,02:45:00,0,410.9,0,0,0,1.179,,,,0,0
22/06/2016,03:00:00,0,410.6,0,0,0,1.191,,,,0,0
22/06/2016,03:15:00,0,410.9,0,0,0,1.198,,,,0,0
22/06/2016,03:30:00,0,410.3,0,0,0,1.163,,,,0,0
22/06/2016,03:45:00,0,410.7,0,0,0,1.208,,,,0,0
22/06/2016,04:00:00,0,411,0,0,0,1.169,,,,0,0
22/06/2016,04:15:00,0,411.4,0,0,0,1.18,,,,0,0
22/06/2016,04:30:00,0,411.2,0,0,0,1.158,,,,0,0
22/06/2016,04:45:00,0,410.8,0,0,0,1.147,,,,0,0
22/06/2016,05:00:00,0,410.6,0,0,0,1.157,,,,0,0
22/06/2016,05:15:00,0,410.6,0,0,0,1.208,,,,0,0
22/06/2016,05:30:00,0,410.9,0,0,0,1.243,,,,0,0
22/06/2016,05:45:00,0,410,0,0,0,1.201,,,,0,0
22/06/2016,06:00:00,0,411.3,0,0,0,1.237,,,,0,0
22/06/2016,06:15:00,0,410.7,0,0,0,1.232,,,,0,0
22/06/2016,06:30:00,0,410.2,0,0,0,1.225,,,,0,0
22/06/2016,06:45:00,0,412.2,0,0,0,1.219,,,,0,0
22/06/2016,07:00:00,0,411.9,0,0,0,1.236,,,,0,0
22/06/2016,07:15:00,0,411.5,0,0,0,1.231,,,,0,0
22/06/2016,07:30:00,0,410.8,0,0,0,1.24,,,,0,0
22/06/2016,07:45:00,0,411.6,0,0,0,1.233,,,,0,0
22/06/2016,08:00:00,0,412.2,0,0,0,1.167,,,,0,0
22/06/2016,08:15:00,0,392.6,0,0.757,0.839,1.451,,,,158.8,0.1588
22/06/2016,08:30:00,0,354.3,0,3.175,3.418,2.638,,,,439.6,0.4396
22/06/2016,08:45:00,0,346.3,0,5.814,5.994,4.503,,,,909.8,0.9098
22/06/2016,09:00:00,0,346.6,0,6.25,6.409,4.89,,,,995.9,0.9959
22/06/2016,09:15:00,0,346.2,0,6.433,6.552,4.977,,,,997.8,0.9978
22/06/2016,09:30:00,0,342.1,0,6.137,6.272,4.854,,,,975.2,0.9752
22/06/2016,09:45:00,0,340.5,0,6.099,6.247,4.757,,,,967.8,0.9678
22/06/2016,10:00:00,0,337,0,6.789,6.929,5.177,,,,1036,1.036
22/06/2016,10:15:00,0,341.5,0,6.883,6.997,5.178,,,,1042,1.042
22/06/2016,10:30:00,0,345,0,6.165,6.307,4.819,,,,972,0.972
22/06/2016,10:45:00,0,345.4,0,6.357,6.451,4.693,,,,962.8,0.9628
22/06/2016,11:00:00,0,339.1,0,6.067,6.153,4.536,,,,872.3,0.8723
22/06/2016,11:15:00,0,337.8,0,6.831,6.894,4.974,,,,975.3,0.9753
22/06/2016,11:30:00,0,339.1,0,7.114,7.128,5.225,,,,1044,1.044
22/06/2016,11:45:00,0,339.3,0,7.203,7.24,5.355,,,,1074,1.074
22/06/2016,12:00:00,0,341.3,0,7.296,7.313,5.421,,,,1100,1.1
22/06/2016,12:15:00,0,340.5,0,7.431,7.425,5.547,,,,1106,1.106
22/06/2016,12:30:00,0,343.7,0,7.398,7.444,5.414,,,,1122,1.122
22/06/2016,12:45:00,0,344.1,0,7.49,7.529,5.592,,,,1137,1.137
22/06/2016,13:00:00,0,342.2,0,5.802,5.896,4.541,,,,943.3,0.9433
22/06/2016,13:15:00,0,345.7,0,6.784,6.853,5.154,,,,1025,1.025
22/06/2016,13:30:00,0,361.7,0,3.96,3.97,3.515,,,,892.1,0.8921
22/06/2016,13:45:00,0,347.4,0,6.343,6.447,4.885,,,,989.7,0.9897
22/06/2016,14:00:00,0,345.2,0,6.545,6.651,4.958,,,,1014,1.014
22/06/2016,14:15:00,0,342.8,0,6.277,6.42,4.973,,,,999.3,0.9993
22/06/2016,14:30:00,0,345.4,0,6.415,6.522,4.994,,,,1008,1.008
22/06/2016,14:45:00,0,343.9,0,6.982,7.088,5.453,,,,1115,1.115
22/06/2016,15:00:00,0,341.9,0,6.699,6.797,5.172,,,,1037,1.037
22/06/2016,15:15:00,0,355.4,0,4.991,5.029,4.187,,,,1033,1.033
22/06/2016,15:30:00,0,383.3,0,2.138,2.126,2.573,,,,980.2,0.9802
22/06/2016,15:45:00,0,351.5,0,5.284,5.319,4.391,,,,1031,1.031
22/06/2016,16:00:00,0,375.8,0,2.779,2.84,2.928,,,,858.3,0.8583
22/06/2016,16:15:00,0,344.3,0,4.721,4.817,3.946,,,,846,0.846
22/06/2016,16:30:00,0,376,0,2.668,2.742,2.849,,,,799.4,0.7994
22/06/2016,16:45:00,0,366.9,0,3.775,3.826,3.526,,,,961.3,0.9613
22/06/2016,17:00:00,0,382.8,0,2.149,2.163,2.57,,,,912.7,0.9127
22/06/2016,17:15:00,0,341.5,0,5.759,5.89,4.533,,,,852.2,0.8522
22/06/2016,17:30:00,0,344.7,0,4.948,5.1,3.989,,,,724.8,0.7248
22/06/2016,17:45:00,0,392.8,0,1.052,1.009,1.953,,,,602.6,0.6026
22/06/2016,18:00:00,0,354.3,0,3.092,3.188,2.889,,,,523.1,0.5231
22/06/2016,18:15:00,0,341.8,0,3.421,3.557,2.992,,,,465.6,0.4656
22/06/2016,18:30:00,0,410.6,0,0.022,0.007,1.39,,,,0,0
22/06/2016,18:45:00,0,413,0,0,0,1.452,,,,0,0
22/06/2016,19:00:00,0,414,0,0,0,1.455,,,,0,0
22/06/2016,19:15:00,0,412.5,0,0,0,1.415,,,,0,0
22/06/2016,19:30:00,0,412.7,0,0,0,1.325,,,,0,0
22/06/2016,19:45:00,0,412.9,0,0,0,1.269,,,,0,0
22/06/2016,20:00:00,0,410.8,0,0,0,1.252,,,,0,0
22/06/2016,20:15:00,0,409.8,0,0,0,1.328,,,,0,0
22/06/2016,20:30:00,0,409.6,0,0,0,1.326,,,,0,0
22/06/2016,20:45:00,0,411,0,0,0,1.264,,,,0,0
22/06/2016,21:00:00,0,411.8,0,0,0,1.324,,,,0,0
22/06/2016,21:15:00,0,412.2,0,0,0,1.205,,,,0,0
22/06/2016,21:30:00,0,412.7,0,0,0,1.167,,,,0,0
22/06/2016,21:45:00,0,412.4,0,0,0,1.195,,,,0,0
22/06/2016,22:00:00,0,411.3,0,0,0,1.25,,,,0,0
22/06/2016,22:15:00,0,411.7,0,0,0,1.219,,,,0,0
22/06/2016,22:30:00,0,410.5,0,0,0,1.192,,,,0,0
22/06/2016,22:45:00,0,411.4,0,0,0,1.235,,,,0,0
22/06/2016,23:00:00,0,412,0,0,0,1.21,,,,0,0
22/06/2016,23:15:00,0,412.6,0,0,0,1.199,,,,0,0
22/06/2016,23:30:00,0,413,0,0,0,1.233,,,,0,0
22/06/2016,23:45:00,0,414.4,0,0,0,1.245,,,,0,0
23/06/2016,00:00:00,0,412.4,0,0,0,1.228,,,,0,0
23/06/2016,00:15:00,0,410.1,0,0,0,1.165,,,,0,0
23/06/2016,00:30:00,0,410.9,0,0,0,1.211,,,,0,0
23/06/2016,00:45:00,0,410.3,0,0,0,1.182,,,,0,0
23/06/2016,01:00:00,0,409.7,0,0,0,1.144,,,,0,0
23/06/2016,01:15:00,0,410,0,0,0,1.123,,,,0,0
23/06/2016,01:30:00,0,410.8,0,0,0,1.175,,,,0,0
23/06/2016,01:45:00,0,410.9,0,0,0,1.163,,,,0,0
23/06/2016,02:00:00,0,411,0,0,0,1.198,,,,0,0
23/06/2016,02:15:00,0,411.1,0,0,0,1.174,,,,0,0
23/06/2016,02:30:00,0,411.5,0,0,0,1.193,,,,0,0
23/06/2016,02:45:00,0,411.9,0,0,0,1.217,,,,0,0
23/06/2016,03:00:00,0,411.9,0,0,0,1.191,,,,0,0
23/06/2016,03:15:00,0,411.9,0,0,0,1.186,,,,0,0
23/06/2016,03:30:00,0,412,0,0,0,1.159,,,,0,0
23/06/2016,03:45:00,0,411.8,0,0,0,1.155,,,,0,0
23/06/2016,04:00:00,0,411.6,0,0,0,1.191,,,,0,0
23/06/2016,04:15:00,0,411.6,0,0,0,1.175,,,,0,0
23/06/2016,04:30:00,0,411.5,0,0,0,1.187,,,,0,0
23/06/2016,04:45:00,0,411,0,0,0,1.177,,,,0,0
23/06/2016,05:00:00,0,410.6,0,0,0,1.172,,,,0,0
23/06/2016,05:15:00,0,412,0,0,0,1.188,,,,0,0
23/06/2016,05:30:00,0,411.8,0,0,0,1.175,,,,0,0
23/06/2016,05:45:00,0,412.2,0,0,0,1.214,,,,0,0
23/06/2016,06:00:00,0,411,0,0,0,1.165,,,,0,0
23/06/2016,06:15:00,0,410.4,0,0,0,1.172,,,,0,0
23/06/2016,06:30:00,0,409.3,0,0,0,1.177,,,,0,0
23/06/2016,06:45:00,0,409.6,0,0,0,1.123,,,,0,0
23/06/2016,07:00:00,0,411,0,0,0,1.146,,,,0,0
23/06/2016,07:15:00,0,411,0,0,0,1.058,,,,0,0
23/06/2016,07:30:00,0,410.9,0,0,0,0.668,,,,0,0
23/06/2016,07:45:00,0,410,0,0,0,0.685,,,,0,0
23/06/2016,08:00:00,0,410.3,0,0,0,0.906,,,,0,0
23/06/2016,08:15:00,0,404.6,0,0.432,0.547,1.194,,,,90.16,0.09016
23/06/2016,08:30:00,0,353,0,1.49,1.756,1.542,,,,174.9,0.1749
23/06/2016,08:45:00,0,338.1,0,3.395,3.672,2.931,,,,594.3,0.5943
23/06/2016,09:00:00,0,337.6,0,5.744,5.987,4.616,,,,959.2,0.9592
23/06/2016,09:15:00,0,341.3,0,6.359,6.58,5.116,,,,1102,1.102
23/06/2016,09:30:00,0,347.2,0,6.5,6.721,5.165,,,,1167,1.167
23/06/2016,09:45:00,0,344.5,0,6.878,7.082,5.262,,,,1182,1.182
23/06/2016,10:00:00,0,338.5,0,6.716,6.908,5.047,,,,1087,1.087
23/06/2016,10:15:00,0,339.1,0,6.953,7.106,5.174,,,,1112,1.112
23/06/2016,10:30:00,0,340.4,0,7.246,7.41,5.556,,,,1185,1.185
23/06/2016,10:45:00,0,343.9,0,7.373,7.538,5.652,,,,1233,1.233
23/06/2016,11:00:00,0,346.6,0,7.561,7.71,5.818,,,,1294,1.294
23/06/2016,11:15:00,0,343.7,0,7.662,7.794,5.809,,,,1271,1.271
23/06/2016,11:30:00,0,339.4,0,7.702,7.8,5.693,,,,1221,1.221
23/06/2016,11:45:00,0,339.1,0,7.612,7.696,5.564,,,,1179,1.179
23/06/2016,12:00:00,0,344.6,0,5.809,5.869,4.363,,,,983.3,0.9833
23/06/2016,12:15:00,0,370.7,0,3.939,3.995,3.393,,,,1020,1.02
23/06/2016,12:30:00,0,341.2,0,6.666,6.746,4.979,,,,1032,1.032
23/06/2016,12:45:00,0,341,0,6.182,6.328,4.642,,,,955.6,0.9556
23/06/2016,13:00:00,0,373.5,0,2.755,2.786,2.618,,,,781.6,0.7816
23/06/2016,13:15:00,0,351.4,0,4.815,4.886,3.555,,,,770.7,0.7707
23/06/2016,13:30:00,0,343.3,0,6.649,6.688,4.731,,,,990.3,0.9903
23/06/2016,13:45:00,0,357.4,0,4.859,4.885,3.81,,,,992.1,0.9921
23/06/2016,14:00:00,0,348.3,0,5.117,5.212,3.759,,,,860.3,0.8603
23/06/2016,14:15:00,0,354.9,0,3.893,3.978,2.985,,,,670,0.67
23/06/2016,14:30:00,0,363.8,0,3.834,3.895,3.099,,,,824.4,0.8244
23/06/2016,14:45:00,0,354.2,0,2.796,2.882,2.367,,,,526.7,0.5267
23/06/2016,15:00:00,0,344.2,0,0.501,0.466,1.495,,,,274.3,0.2743
23/06/2016,15:15:00,0,402.4,0,0.154,0.131,1.332,,,,159.7,0.1597
23/06/2016,15:30:00,0,412.3,0,0,0,1.289,,,,0,0
23/06/2016,15:45:00,0,412.7,0,0,0,1.351,,,,0,0
23/06/2016,16:00:00,0,408.8,0,0,0,1.359,,,,0,0
23/06/2016,16:15:00,0,408.9,0,0,0,1.401,,,,0,0
23/06/2016,16:30:00,0,409.6,0,0,0,1.376,,,,0,0
23/06/2016,16:45:00,0,409.9,0,0,0,1.427,,,,0,0
23/06/2016,17:00:00,0,406.7,0,0.031,0.001,1.409,,,,0,0
23/06/2016,17:15:00,0,410,0,0.008,0,1.379,,,,0,0
23/06/2016,17:30:00,0,389.6,0,0.039,0.011,1.273,,,,0,0
23/06/2016,17:45:00,0,402.5,0,0.043,0.003,1.248,,,,2.012,0.002012
23/06/2016,18:00:00,0,391.5,0,0.06,0,1.277,,,,0,0
23/06/2016,18:15:00,0,376.4,0,0.124,0.037,1.165,,,,0.41,0.00041
23/06/2016,18:30:00,0,389.8,0,0.098,0.031,1.141,,,,0,0
23/06/2016,18:45:00,0,367,0,0.002,0,1.209,,,,0,0
23/06/2016,19:00:00,0,335.3,0,0.086,0.007,1.148,,,,0,0
23/06/2016,19:15:00,0,409.2,0,0,0,1.08,,,,12.02,0.01202
23/06/2016,19:30:00,0,413.2,0,0,0,1.044,,,,0,0
23/06/2016,19:45:00,0,414.1,0,0,0,1.174,,,,0,0
23/06/2016,20:00:00,0,414.4,0,0,0,1.136,,,,0,0
23/06/2016,20:15:00,0,411.2,0,0,0,1.023,,,,0,0
23/06/2016,20:30:00,0,410,0,0,0,1.123,,,,0,0
23/06/2016,20:45:00,0,410.6,0,0,0,1.158,,,,0,0
23/06/2016,21:00:00,0,411.2,0,0,0,1.219,,,,0,0
23/06/2016,21:15:00,0,411.4,0,0,0,1.171,,,,0,0
23/06/2016,21:30:00,0,412.2,0,0,0,1.127,,,,0,0
23/06/2016,21:45:00,0,411.6,0,0,0,1.107,,,,0,0
23/06/2016,22:00:00,0,410.3,0,0,0,1.105,,,,0,0
23/06/2016,22:15:00,0,411.1,0,0,0,1.149,,,,0,0
23/06/2016,22:30:00,0,411.1,0,0,0,1.163,,,,0,0
23/06/2016,22:45:00,0,411.6,0,0,0,1.193,,,,0,0
23/06/2016,23:00:00,0,410.9,0,0,0,1.186,,,,0,0
23/06/2016,23:15:00,0,411.4,0,0,0,1.196,,,,0,0
23/06/2016,23:30:00,0,412.6,0,0,0,1.133,,,,0,0
23/06/2016,23:45:00,0,413.2,0,0,0,1.15,,,,0,0
24/06/2016,00:00:00,0,413.5,0,0,0,1.158,,,,0,0
24/06/2016,00:15:00,0,410,0,0,0,1.063,,,,0,0
24/06/2016,00:30:00,0,411,0,0,0,1.089,,,,0,0
