Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
09/06/2015,16:46:05,415.46,421.45,419.96,7.51,7.47,7.65,,,,5705.3,5.71
09/06/2015,16:51:05,415.33,421.57,419.72,7.85,7.81,7.99,,,,5947.34,5.95
09/06/2015,16:56:05,415.59,421.79,420.27,7.68,7.64,7.83,,,,5841.9,5.84
09/06/2015,17:01:05,415.06,421.71,420.04,7.39,7.36,7.54,,,,5624.77,5.62
09/06/2015,17:06:05,414.97,421.63,420.81,7.32,7.3,7.48,,,,5587.1,5.59
09/06/2015,17:11:05,415.96,422.64,420.72,6.96,6.93,7.15,,,,5337.35,5.34
09/06/2015,17:16:05,415.48,422.17,420.52,6.56,6.54,6.77,,,,5046.89,5.05
09/06/2015,17:21:05,414.15,420.61,418.42,6.1,6.07,6.28,,,,4665.48,4.67
09/06/2015,17:26:05,414.36,420.87,418.79,5.79,5.79,6,,,,4461.48,4.46
09/06/2015,17:31:05,413.42,420.31,417.9,5.33,5.3,5.54,,,,4105.44,4.11
09/06/2015,17:36:05,413.34,420.27,417.67,4.87,4.87,5.1,,,,3781.87,3.78
09/06/2015,17:41:05,413.12,420.62,418.42,4.99,4.98,5.23,,,,3874.17,3.87
09/06/2015,17:46:05,413.27,420.77,418.34,5.1,5.07,5.32,,,,3948.92,3.95
09/06/2015,17:51:05,413.09,419.99,417.66,4.99,5,5.24,,,,3875.78,3.88
09/06/2015,17:56:05,415.13,421.45,419.2,4.72,4.71,4.94,,,,3683.26,3.68
09/06/2015,18:01:05,414.56,421.41,419.62,4.6,4.58,4.85,,,,3604.81,3.6
09/06/2015,18:06:05,414.93,421.55,419.16,4.56,4.58,4.82,,,,3581.8,3.58
09/06/2015,18:11:05,409.33,416.38,415.23,4.58,4.59,4.8,,,,3539.38,3.54
09/06/2015,18:16:05,409.77,417.32,414.92,4.3,4.31,4.57,,,,3354.25,3.35
09/06/2015,18:21:05,408.63,416.13,414.92,4,4.01,4.29,,,,3137.63,3.14
09/06/2015,18:26:05,408.46,415.66,414.51,3.64,3.66,3.97,,,,2893.02,2.89
09/06/2015,18:31:05,408.47,416.07,414.63,3.5,3.51,3.77,,,,2758.97,2.76
09/06/2015,18:36:05,409.82,416.97,414.65,3.49,3.5,3.79,,,,2766.91,2.77
09/06/2015,18:41:05,408.37,415.19,413.5,3.33,3.32,3.65,,,,2645.81,2.65
09/06/2015,18:46:05,410.4,417.47,415.29,3.18,3.19,3.48,,,,2545.55,2.55
09/06/2015,18:51:05,408.97,415.92,414.53,2.49,2.5,2.91,,,,2072.93,2.07
09/06/2015,18:56:05,408.32,415.43,414.89,1.88,1.9,2.32,,,,1622.24,1.62
09/06/2015,19:01:05,408.61,415.47,413.72,1.54,1.5,1.97,,,,1351.13,1.35
09/06/2015,19:06:05,408.08,414.99,413.79,1.44,1.44,1.9,,,,1295.35,1.3
09/06/2015,19:11:05,408.42,415.69,414.38,1.2,1.21,1.7,,,,1106.94,1.11
09/06/2015,19:16:05,407.4,414.85,413.5,0,0,1.36,,,,526.81,0.53
09/06/2015,19:21:05,407.77,415.12,413.01,0,0,1.6,,,,432.71,0.43
09/06/2015,19:26:05,408.56,415.19,413.5,0,0,1.05,,,,305.14,0.31
